@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1660,1,0,511,116,4826,3,1317,740,0,0,1,Fail
1748,1,1,2285,486,5398,3,838,740,1,2,2,Fail
724,1,0,770,223,8191,0,1348,400,1,2,2,Fail
1788,1,0,5751,278,5994,1,1701,500,0,0,1,Fail
1582,1,1,3055,176,9746,0,1805,400,1,2,0,Fail
1029,1,1,2640,189,9007,3,1755,740,1,0,1,Fail
1389,1,1,1240,127,2608,3,1736,740,1,2,2,Fail
1906,1,0,3837,12,4509,3,1098,740,1,2,1,Fail
721,1,1,3223,470,5550,0,434,400,0,2,2,Fail
1492,1,0,953,446,5490,3,1540,740,1,0,2,Fail
1637,1,1,3779,186,7492,3,1105,740,0,2,0,Fail
1324,1,0,4341,459,6582,0,761,400,1,2,0,Fail
637,1,0,805,551,2594,0,839,400,0,2,1,Fail
1590,1,1,2771,13,4372,2,706,640,1,0,1,Fail
1391,1,0,5255,36,7859,2,1653,640,1,0,1,Fail
1855,1,0,2010,207,9793,3,685,740,1,0,1,Fail
1913,1,1,5830,145,7925,1,1472,500,0,2,1,Fail
1739,1,1,4173,210,7020,0,1712,400,0,0,1,Fail
1568,1,1,3604,352,6026,0,1797,400,0,2,0,Fail
1396,1,1,6812,125,8866,0,1360,400,1,2,1,Fail
1221,1,1,6932,146,8580,3,1117,740,0,0,0,Fail
1637,1,1,6971,25,8326,2,581,640,1,2,2,Fail
1201,1,0,6563,429,7343,2,1851,640,0,2,1,Fail
1664,1,0,7141,107,8397,0,715,400,0,2,2,Fail
1755,1,1,2206,369,5929,2,1202,640,1,2,0,Fail
1871,1,1,7168,282,8514,0,973,400,1,0,2,Fail
868,1,0,4543,248,7560,2,930,640,0,0,0,Fail
1394,1,0,1807,382,2262,1,1283,500,1,0,1,Fail
1547,1,0,1350,308,5982,1,451,500,0,2,2,Fail
617,1,0,2681,190,9515,3,1403,740,1,0,2,Fail
1643,1,1,7753,386,9193,3,1290,740,0,2,2,Fail
1572,1,0,2322,479,5230,2,561,640,1,0,1,Fail
1111,1,1,5202,161,9489,1,757,500,0,0,2,Fail
1306,1,0,1223,281,3707,1,1207,500,0,0,2,Fail
1706,1,1,6870,217,9757,1,1781,500,1,0,1,Fail
1442,1,1,2978,122,8910,0,583,400,0,1,0,Fail
1546,1,1,8705,335,9344,3,678,740,1,0,2,Fail
1455,1,1,2629,108,9433,2,1724,640,0,2,2,Fail
1037,1,1,2962,495,9226,3,1357,740,0,0,1,Fail
967,1,0,251,548,781,1,1913,500,1,2,2,Fail
1542,1,1,2895,544,5111,0,1862,400,0,1,0,Fail
1801,1,0,1789,383,2195,1,888,500,1,0,1,Fail
1546,1,0,2388,205,5387,0,456,400,1,2,1,Fail
666,1,1,6140,112,8635,0,1264,400,0,1,1,Fail
1256,1,1,985,290,9895,3,1349,740,1,2,0,Fail
1073,1,0,840,204,4851,0,788,400,0,0,2,Fail
619,1,1,1519,143,3459,2,837,640,1,0,1,Fail
1436,1,1,2029,196,2220,3,1884,740,0,2,1,Fail
794,1,1,3876,337,5619,0,622,400,0,2,2,Fail
1233,1,1,9469,183,9942,1,843,500,0,1,0,Fail
1430,1,0,1908,482,7846,3,1552,740,1,0,2,Fail
673,1,0,5308,293,6298,3,904,740,0,0,1,Fail
744,1,1,9818,362,9876,2,1498,640,1,2,2,Fail
1487,1,1,7620,14,9438,0,1459,400,1,0,0,Fail
889,1,1,3954,347,8808,1,1894,500,0,0,0,Fail
744,1,1,6570,194,8985,2,729,640,0,0,0,Fail
1116,1,1,2982,93,3342,2,1747,640,0,1,2,Fail
1326,1,0,3357,415,6902,2,1395,640,0,0,1,Fail
1601,1,1,5049,198,6667,0,516,400,0,0,1,Fail
1938,1,1,7082,369,9575,1,1480,500,1,2,0,Fail
704,1,1,4720,442,6637,0,472,400,1,0,0,Fail
1225,1,1,2143,423,5090,2,1067,640,0,1,1,Fail
1465,1,1,739,121,4975,2,1731,640,1,2,2,Fail
1593,1,0,391,487,9344,1,1708,500,1,0,2,Fail
903,1,0,4213,429,4687,3,1158,740,0,2,0,Fail
1294,1,0,5714,430,6500,3,968,740,0,0,0,Fail
1149,1,1,1047,521,5115,0,1509,400,1,2,2,Fail
704,1,0,1953,487,8085,2,1562,640,0,2,2,Fail
1620,1,1,7404,323,7692,3,1497,740,1,0,0,Fail
712,1,1,2523,79,5832,3,851,740,1,0,1,Fail
1582,1,1,7444,82,9360,0,618,400,1,2,2,Fail
1396,1,0,158,374,6359,2,748,640,1,0,1,Fail
1082,1,1,170,481,3331,2,1994,640,0,0,1,Fail
1742,1,1,3232,94,7643,2,1352,640,1,0,2,Fail
1711,1,0,2991,128,3833,3,1974,740,0,2,2,Fail
1357,1,0,2279,154,6761,2,1580,640,1,0,2,Fail
1437,1,1,1649,478,6737,1,1337,500,1,0,0,Fail
1709,1,0,1198,314,3652,1,1040,500,0,2,1,Fail
1616,1,1,281,319,1734,3,1759,740,0,0,2,Fail
1562,1,1,421,176,8182,3,771,740,0,0,1,Fail
1287,1,1,3904,130,4762,1,840,500,0,2,0,Fail
1870,1,0,2209,140,3730,1,1893,500,1,0,2,Fail
1959,1,0,4922,483,6499,2,1305,640,1,2,1,Fail
1828,1,1,1722,391,9477,2,950,640,1,0,2,Fail
1795,1,0,4218,455,7614,3,874,740,0,0,1,Fail
1490,1,1,374,401,3845,0,1531,400,0,0,0,Fail
1215,1,1,8718,472,8877,0,1144,400,0,2,0,Fail
1898,1,0,322,561,1294,2,1778,640,0,0,1,Fail
1925,1,1,3198,129,9806,0,1049,400,0,2,0,Fail
1852,1,1,9804,202,9807,2,1367,640,1,2,2,Fail
1566,1,0,5519,328,7956,3,1480,740,0,0,1,Fail
766,1,1,218,212,2220,0,1011,400,1,0,1,Fail
1385,1,1,2268,77,4106,1,1439,500,0,2,1,Fail
1882,1,1,3456,266,5793,3,1136,740,0,0,2,Fail
1139,1,1,5934,274,8707,2,1587,640,0,2,1,Fail
689,1,0,928,396,9764,1,1149,500,1,0,2,Fail
1466,1,1,5824,335,7629,2,957,640,0,0,1,Fail
1104,1,1,3827,312,8642,0,945,400,0,0,2,Fail
1893,1,1,5777,301,6433,1,1732,500,0,0,2,Fail
1357,1,0,1569,476,9655,0,1713,400,0,2,0,Fail
1256,1,1,840,11,8874,1,1757,500,1,2,2,Fail
1170,1,0,8688,116,9947,2,643,640,1,2,1,Fail
1607,1,1,5795,52,6396,3,1139,740,1,2,2,Fail
832,1,1,18,511,3327,3,1390,740,1,2,2,Fail
909,1,1,5189,334,7070,1,1106,500,0,2,0,Fail
687,1,1,1036,364,4562,0,1763,400,1,2,0,Fail
961,1,1,944,92,5760,0,1279,400,1,0,1,Fail
726,1,1,772,346,1727,3,1515,740,0,0,1,Fail
1287,1,0,551,440,1371,2,842,640,1,2,0,Fail
1283,1,0,5929,25,6707,0,708,400,0,2,2,Fail
624,1,1,2125,515,8205,0,1975,400,0,0,2,Fail
1531,1,1,6614,19,8299,1,791,500,0,2,0,Fail
1241,1,1,598,159,5836,1,1530,500,0,1,1,Fail
788,1,0,7726,307,9816,2,710,640,0,0,2,Fail
1166,1,0,8191,332,9914,1,608,500,1,0,0,Fail
1641,1,1,1003,336,9144,3,1158,740,0,0,1,Fail
756,1,1,6143,224,6945,1,1086,500,1,0,2,Fail
1270,1,0,2473,231,7922,1,640,500,0,0,0,Fail
776,1,1,416,67,6630,1,1419,500,1,0,2,Fail
1214,1,1,159,218,2835,3,845,740,1,2,1,Fail
753,1,0,2544,526,7416,2,1689,640,0,0,1,Fail
1107,1,0,6892,290,9021,0,1138,400,0,0,2,Fail
1023,1,1,1186,532,8666,2,1365,640,1,0,2,Fail
1518,1,1,4316,495,4654,1,1349,500,0,0,0,Fail
1050,1,1,1994,261,8082,0,1499,400,0,1,2,Fail
1310,1,1,1267,93,8893,0,1147,400,0,2,2,Fail
1983,1,0,7779,366,7880,0,425,400,1,0,0,Fail
1369,1,0,4840,99,9006,0,386,400,1,2,2,Fail
1227,1,0,7886,278,9166,3,1487,740,0,2,1,Fail
1366,1,0,406,589,6473,2,824,640,1,0,1,Fail
909,1,1,1612,218,5790,3,921,740,0,0,0,Fail
1961,1,1,8591,517,9741,0,1660,400,1,0,1,Fail
966,1,1,237,234,6880,1,871,500,0,2,2,Fail
1268,1,1,2818,155,4487,1,977,500,1,0,1,Fail
1568,1,1,4718,544,9819,1,933,500,0,1,0,Fail
1661,1,1,238,545,4635,0,529,400,0,0,0,Fail
956,1,0,7799,77,9548,1,1008,500,1,2,2,Fail
1654,1,1,475,186,1449,2,561,640,0,0,2,Fail
1214,1,1,2719,504,9758,0,1842,400,0,0,1,Fail
1806,1,1,498,472,8115,1,1861,500,0,1,1,Fail
1466,1,0,1183,73,8392,1,1441,500,1,0,1,Fail
1106,1,0,926,582,3529,2,1907,640,0,0,2,Fail
1894,1,1,3642,307,5451,3,792,740,0,0,1,Fail
883,1,0,2642,547,4560,3,815,740,0,2,1,Fail
1432,1,0,5353,476,6607,1,1024,500,0,0,2,Fail
677,1,0,3442,230,4973,1,1583,500,0,0,1,Fail
1114,1,0,2275,205,8944,1,1907,500,1,0,1,Fail
646,1,1,6341,577,8582,1,790,500,1,2,0,Fail
926,1,0,5832,508,8833,3,1734,740,1,0,0,Fail
1978,1,1,9619,230,9814,3,1525,740,0,2,0,Fail
875,1,1,1153,411,9589,1,1874,500,0,2,1,Fail
739,1,0,6548,126,9131,0,433,400,1,2,0,Fail
1026,1,1,1362,593,8388,3,844,740,0,0,2,Fail
748,1,0,417,185,7555,3,804,740,1,0,1,Fail
934,1,1,170,51,5930,2,1971,640,0,0,1,Fail
1708,1,1,586,216,9247,1,1830,500,0,2,2,Fail
853,1,0,1867,53,2651,0,1089,400,0,2,1,Fail
1690,1,0,2089,277,7782,3,1418,740,0,0,1,Fail
810,1,1,584,12,7866,0,1507,400,1,0,0,Fail
1722,1,0,5096,130,8772,0,673,400,0,2,2,Fail
1936,1,0,713,248,6283,0,1446,400,0,0,0,Fail
1960,1,1,5316,538,7846,0,759,400,0,0,0,Fail
1008,1,1,7714,234,8252,2,928,640,1,0,1,Fail
1506,1,1,6529,370,7661,1,461,500,1,2,2,Fail
1149,1,1,3193,152,9358,1,1692,500,0,0,2,Fail
1516,1,0,1909,385,7872,3,1245,740,0,0,1,Fail
1389,1,0,3978,513,5584,2,1143,640,1,2,0,Fail
1346,1,0,2575,180,7589,0,1921,400,1,2,1,Fail
765,1,1,2583,343,3273,1,1551,500,1,2,0,Fail
1795,1,1,7822,106,9018,1,1369,500,1,2,0,Fail
966,1,0,4808,141,5360,2,950,640,0,2,0,Fail
1774,1,1,964,558,9166,2,1267,640,1,2,1,Fail
1221,1,1,286,43,2061,0,1604,400,0,2,0,Fail
1674,1,1,7251,544,7902,0,1215,400,0,2,2,Fail
1877,1,1,4632,377,5233,3,1460,740,1,2,1,Fail
815,1,1,8164,391,8610,2,1314,640,0,2,1,Fail
1856,1,1,1450,71,8233,0,737,400,0,0,0,Fail
1859,1,0,7856,198,8123,1,1132,500,1,2,1,Fail
1321,1,1,531,455,1358,3,1599,740,0,0,2,Fail
843,1,1,2479,25,5046,3,1562,740,1,0,0,Fail
644,1,1,404,118,5838,0,1277,400,1,2,2,Fail
1421,1,1,64,379,4797,0,727,400,0,1,1,Fail
1036,1,0,2530,84,9708,0,1083,400,0,0,1,Fail
1786,1,1,3124,341,5620,2,1216,640,0,1,0,Fail
1265,1,0,5003,203,9456,3,1069,740,1,0,0,Fail
1382,1,0,3876,501,8749,3,769,740,1,2,1,Fail
1000,1,1,5276,562,7512,2,1523,640,0,0,0,Fail
1825,1,0,8372,587,9117,1,1590,500,1,2,1,Fail
1753,1,1,446,88,6478,2,1294,640,0,0,2,Fail
690,1,1,6895,58,9316,0,1770,400,0,1,2,Fail
1516,1,1,4265,213,6822,2,1280,640,0,2,1,Fail
1047,1,1,2989,587,3464,2,1131,640,0,1,2,Fail
1512,1,1,2621,568,4409,1,1343,500,0,2,2,Fail
666,1,0,316,291,6975,2,1532,640,1,0,2,Fail
1136,1,1,4931,385,9575,3,831,740,0,1,1,Fail
714,1,1,3123,289,7617,3,1213,740,0,1,0,Fail
1752,1,0,1205,337,8869,2,1660,640,0,0,2,Fail
1540,1,0,4644,477,6115,1,1914,500,0,2,1,Fail
1580,1,1,3101,111,9003,2,1696,640,1,2,2,Fail
1881,1,0,2800,587,3122,3,1381,740,0,0,2,Fail
1742,1,1,454,97,4662,0,1426,400,0,2,0,Fail
1101,1,1,869,88,8642,1,1017,500,0,0,1,Fail
621,1,1,4203,355,6489,3,1323,740,1,2,2,Fail
828,1,1,2509,550,7750,1,1040,500,0,1,1,Fail
969,1,1,5322,12,5382,3,866,740,0,2,0,Fail
925,1,1,449,399,7153,1,1192,500,1,2,1,Fail
751,1,0,2331,4,6177,2,1938,640,0,2,2,Fail
1987,1,1,1294,121,5742,1,1208,500,0,0,1,Fail
1253,1,1,585,98,7306,2,1600,640,0,2,2,Fail
1642,1,0,894,576,5820,1,1083,500,1,2,1,Fail
1313,1,0,2272,487,6239,0,1218,400,0,2,2,Fail
1979,1,0,2524,498,5120,0,962,400,0,2,1,Fail
807,1,0,3046,470,5833,3,1461,740,1,0,2,Fail
619,1,0,9186,568,9433,0,1661,400,0,0,1,Fail
707,1,1,2250,474,4242,3,1708,740,1,2,2,Fail
1353,1,1,6403,497,7267,3,1171,740,0,1,2,Fail
1827,1,1,69,202,4760,2,1369,640,1,0,2,Fail
1406,1,0,497,77,4588,1,1128,500,1,2,0,Fail
1870,1,0,5509,357,8144,0,1299,400,1,0,0,Fail
1839,1,1,2299,534,6332,1,1134,500,1,0,1,Fail
1869,1,0,4713,599,6829,3,1989,740,0,0,2,Fail
1120,1,1,1106,108,4162,2,670,640,0,2,0,Fail
864,1,1,4175,549,9088,1,934,500,0,0,0,Fail
750,1,1,2480,221,6062,3,1024,740,0,0,2,Fail
688,1,1,418,517,4069,1,785,500,0,2,2,Fail
1704,1,1,3412,472,4218,0,675,400,0,2,1,Fail
1683,1,0,7704,308,7864,0,1554,400,0,2,2,Fail
1254,1,1,115,267,6065,3,1199,740,1,2,2,Fail
1976,1,0,3881,587,5598,0,499,400,0,0,0,Fail
788,1,1,768,496,3483,1,1369,500,0,1,2,Fail
641,1,1,5240,500,5910,1,1438,500,1,2,1,Fail
744,1,1,4536,164,6522,1,1806,500,0,2,1,Fail
1291,1,0,7800,100,9896,3,1073,740,1,0,1,Fail
1124,1,0,4530,253,9044,3,1970,740,1,2,1,Fail
863,1,1,3179,542,8902,2,887,640,1,0,0,Fail
1543,1,1,3921,199,4676,2,1546,640,1,0,1,Fail
1101,1,0,5149,311,7476,1,562,500,0,0,2,Fail
1684,1,0,8,18,5290,0,775,400,1,2,2,Fail
1787,1,1,200,110,2069,2,1113,640,1,2,2,Fail
1813,1,0,3887,5,5189,1,1075,500,1,0,0,Fail
1713,1,1,3665,503,3905,1,1559,500,1,0,0,Fail
1749,1,1,4854,469,5829,0,1794,400,0,0,1,Fail
1532,1,1,3780,490,8010,2,918,640,0,0,2,Fail
1949,1,0,5029,248,9083,3,1536,740,1,0,1,Fail
602,1,0,3809,364,5347,1,1842,500,1,0,2,Fail
608,1,0,4222,413,5297,2,967,640,0,0,0,Fail
963,1,1,5316,527,9286,1,1564,500,0,0,1,Fail
1036,1,1,1993,67,7436,3,1335,740,1,0,2,Fail
956,1,1,841,366,9892,3,797,740,0,2,0,Fail
624,1,1,3335,503,7605,3,1383,740,0,2,2,Fail
1508,1,1,3317,263,9642,1,1378,500,1,0,2,Fail
1608,1,1,2291,509,9432,0,655,400,1,2,2,Fail
1204,1,0,5568,201,6449,3,1527,740,1,0,2,Fail
1861,1,1,7342,499,8187,0,787,400,0,2,2,Fail
728,1,1,3165,58,7577,2,1242,640,1,2,2,Fail
1073,1,1,6342,70,6493,0,1997,400,1,2,0,Fail
1740,1,1,4980,221,5092,1,1508,500,0,1,1,Fail
1819,1,1,2411,444,5602,2,850,640,1,0,0,Fail
1768,1,0,4680,598,5816,0,1225,400,0,2,1,Fail
782,1,0,3036,43,5098,0,1908,400,0,0,1,Fail
1013,1,0,1714,554,9994,0,481,400,0,2,2,Fail
1637,1,0,3721,195,8244,0,470,400,0,0,1,Fail
1784,1,1,6530,503,7738,2,1355,640,1,0,1,Fail
918,1,1,2581,410,9011,2,932,640,0,2,2,Fail
1139,1,1,7514,263,9766,0,1497,400,0,0,2,Fail
1421,1,1,1237,181,4726,2,799,640,0,1,0,Fail
1773,1,1,2046,6,6631,2,1470,640,0,2,2,Fail
607,1,0,7673,282,7733,2,1955,640,0,2,2,Fail
1021,1,1,1141,526,2642,3,751,740,1,2,1,Fail
1706,1,1,3237,487,8677,3,942,740,1,0,1,Fail
1587,1,1,632,199,3479,3,1275,740,1,2,1,Fail
876,1,0,2365,588,9204,1,1396,500,0,2,2,Fail
1925,1,1,6333,206,6521,0,1936,400,0,2,1,Fail
1531,1,1,2945,325,9806,0,1184,400,0,0,2,Fail
967,1,0,884,116,2535,3,1333,740,0,2,1,Fail
1339,1,1,2612,317,3351,0,418,400,0,1,2,Fail
1294,1,1,7306,110,9146,3,1889,740,0,0,2,Fail
1056,1,0,2745,88,4096,1,1365,500,1,0,1,Fail
1893,1,1,571,511,3186,2,1123,640,0,2,2,Fail
859,1,0,6457,252,7306,0,1788,400,1,2,0,Fail
1973,1,0,445,489,7206,0,698,400,0,2,2,Fail
1905,1,0,1439,412,3405,1,1973,500,1,0,2,Fail
1761,1,1,1766,286,2349,2,1295,640,1,0,2,Fail
751,1,0,1201,167,7490,2,1291,640,1,2,1,Fail
947,1,1,5289,290,7647,0,1717,400,1,2,1,Fail
1026,1,1,2024,64,8042,1,525,500,1,2,2,Fail
1761,1,0,5804,299,7373,3,1674,740,1,0,2,Fail
952,1,0,2620,540,9243,0,534,400,1,2,0,Fail
1872,1,1,574,508,3509,0,1319,400,0,2,1,Fail
1858,1,0,1728,600,2327,2,1941,640,0,2,0,Fail
978,1,1,6143,187,6888,2,1584,640,1,0,0,Fail
1669,1,1,5735,421,7792,0,1461,400,0,2,2,Fail
1045,1,0,7620,88,8777,1,1144,500,1,2,1,Fail
1366,1,0,3916,76,5629,3,1819,740,0,0,1,Fail
1094,1,0,5182,155,7430,3,1596,740,0,2,1,Fail
1751,1,1,4039,122,5313,1,1114,500,0,0,0,Fail
1478,1,1,9166,319,9798,0,976,400,0,0,2,Fail
1524,1,1,3730,496,8578,3,872,740,0,1,1,Fail
941,1,1,4304,200,5130,3,696,740,0,2,2,Fail
1669,1,1,6021,426,9787,3,1151,740,0,2,2,Fail
1077,1,1,2868,263,5584,2,1310,640,1,2,0,Fail
829,1,0,786,156,2862,2,1425,640,0,0,2,Fail
1112,1,1,1777,515,5822,2,1602,640,0,2,0,Fail
1987,1,1,3171,199,4242,0,596,400,0,1,2,Fail
1167,1,0,3128,112,9655,0,767,400,0,0,0,Fail
1193,1,0,2379,221,4719,2,1173,640,1,0,2,Fail
1199,1,1,8221,442,8265,1,516,500,1,2,1,Fail
1022,1,0,7990,529,9255,1,1336,500,0,0,1,Fail
1281,1,1,1074,160,5411,3,1426,740,1,2,1,Fail
1506,1,0,6772,443,7632,0,1418,400,0,2,1,Fail
1100,1,1,4354,24,8837,0,1599,400,0,1,2,Fail
1028,1,1,562,279,3952,2,1586,640,1,2,2,Fail
1140,1,1,1110,448,2968,2,615,640,0,2,2,Fail
1845,1,0,3690,480,9641,3,1536,740,0,2,0,Fail
882,1,0,3538,320,5867,3,1668,740,0,0,0,Fail
620,1,1,7114,200,8949,0,1204,400,1,2,1,Fail
1999,1,1,2750,41,5273,2,1272,640,0,0,0,Fail
849,1,0,4530,457,7337,1,624,500,1,0,1,Fail
1148,1,0,2448,78,9074,2,1661,640,0,2,2,Fail
1322,1,0,2368,369,5637,1,776,500,0,2,1,Fail
1394,1,1,2298,517,8805,0,1770,400,0,0,0,Fail
1444,1,0,2559,240,4610,2,1493,640,0,2,2,Fail
1248,1,0,3004,489,4065,2,854,640,0,0,1,Fail
835,1,1,7736,344,8546,2,1374,640,1,0,0,Fail
1883,1,1,1324,414,9422,3,1547,740,0,2,1,Fail
891,1,1,5732,353,7385,1,546,500,0,1,2,Fail
1139,1,1,1133,45,6066,1,772,500,0,1,1,Fail
1265,1,0,2616,467,7914,2,959,640,1,0,0,Fail
1659,1,1,1054,32,4847,0,1678,400,0,1,2,Fail
1667,1,0,579,29,8790,2,1817,640,1,2,0,Fail
1640,1,0,5818,272,5992,3,1478,740,0,0,0,Fail
1104,1,1,6246,317,9755,2,1782,640,1,2,0,Fail
1102,1,1,3474,590,6171,1,763,500,0,1,1,Fail
795,1,1,8621,275,9314,0,1355,400,1,2,2,Fail
1744,1,1,4908,171,9499,1,1323,500,0,1,1,Fail
1786,1,1,1024,567,4961,2,1325,640,0,2,2,Fail
780,1,0,269,107,9110,0,1647,400,1,0,2,Fail
938,1,1,1409,214,7861,2,1909,640,1,0,0,Fail
1888,1,0,314,130,9318,2,831,640,0,2,0,Fail
1620,1,0,621,370,8735,3,1256,740,0,0,2,Fail
1038,1,0,4873,529,8932,0,1466,400,1,2,0,Fail
1178,1,1,598,443,8024,1,913,500,0,1,0,Fail
654,1,0,3814,515,9248,0,1521,400,1,2,0,Fail
1115,1,1,3083,361,6402,0,1784,400,1,0,0,Fail
1237,1,1,4825,260,6545,3,1454,740,0,2,0,Fail
948,1,0,2689,355,4254,3,1350,740,0,2,2,Fail
1802,1,1,7931,358,9782,1,1312,500,0,2,0,Fail
1762,1,1,1819,224,7287,3,1343,740,0,1,1,Fail
1460,1,0,4204,532,8851,2,1698,640,0,2,1,Fail
1994,1,1,2168,579,4694,3,1875,740,1,2,1,Fail
790,1,1,9071,278,9159,2,1076,640,1,2,2,Fail
1779,1,1,4193,328,5781,2,1386,640,0,0,1,Fail
996,1,1,1708,138,8523,2,1928,640,1,0,0,Fail
651,1,0,2959,518,9275,3,1275,740,0,0,1,Fail
1053,1,1,6598,192,7489,3,1146,740,1,2,2,Fail
1629,1,0,2010,121,6912,0,1304,400,0,0,0,Fail
1573,1,1,5298,151,5638,1,1233,500,0,1,1,Fail
1307,1,1,435,229,5335,0,1724,400,0,0,0,Fail
1595,1,0,2509,376,6184,3,1328,740,1,2,2,Fail
1659,1,1,5436,304,7853,1,1463,500,0,1,1,Fail
1655,1,1,8333,220,9058,0,1529,400,0,1,0,Fail
1958,1,1,4919,539,6642,2,1706,640,1,2,2,Fail
814,1,1,1952,300,9430,1,1812,500,0,1,2,Fail
720,1,0,6604,544,7950,0,539,400,1,2,1,Fail
925,1,1,40,76,6148,1,1399,500,0,0,0,Fail
1700,1,1,694,536,5429,2,1916,640,0,2,0,Fail
1519,1,1,5396,376,6451,3,1557,740,1,0,1,Fail
1970,1,1,4640,317,8942,3,1549,740,0,2,0,Fail
894,1,0,1392,531,9545,2,941,640,1,0,2,Fail
1346,1,0,1218,130,6667,3,732,740,0,2,1,Fail
1164,1,0,1742,230,7891,0,672,400,0,2,0,Fail
1736,1,0,4982,320,7863,3,981,740,0,0,2,Fail
1619,1,0,7865,372,8005,2,1775,640,0,2,2,Fail
1724,1,0,1079,127,5299,2,1050,640,0,2,2,Fail
1983,1,1,4849,361,8636,3,1134,740,1,2,0,Fail
1040,1,1,2827,260,9721,0,1642,400,1,0,1,Fail
1598,1,0,5883,516,9005,2,1944,640,0,2,2,Fail
1523,1,1,1977,111,8193,2,1194,640,0,2,2,Fail
715,1,0,2326,338,7298,1,815,500,0,0,2,Fail
1884,1,0,444,280,6361,1,1466,500,0,0,0,Fail
1608,1,0,165,227,3413,3,1494,740,1,0,1,Fail
1153,1,0,67,145,7048,0,1298,400,0,0,2,Fail
1466,1,0,1895,90,8687,1,779,500,0,2,1,Fail
1692,1,1,804,333,3981,1,976,500,1,2,0,Fail
1260,1,0,1638,7,4032,2,1964,640,1,2,1,Fail
1572,1,0,8269,468,8427,3,1746,740,1,0,1,Fail
1865,1,1,1566,116,4885,0,804,400,0,0,2,Fail
1464,1,1,3772,539,6821,0,966,400,0,0,0,Fail
931,1,1,3355,519,4936,0,461,400,1,2,0,Fail
1262,1,1,2269,519,7242,2,1224,640,0,1,2,Fail
602,1,0,2537,291,6750,2,1396,640,1,0,0,Fail
614,1,1,1429,393,9677,1,1169,500,0,2,2,Fail
718,1,1,1188,527,1638,2,1731,640,0,0,1,Fail
1756,1,0,1166,471,5987,1,1792,500,1,0,2,Fail
1784,1,1,6173,534,8788,0,1641,400,0,2,2,Fail
830,1,1,758,169,6082,3,961,740,1,0,2,Fail
1989,1,1,5931,525,6090,2,873,640,1,0,2,Fail
861,1,0,1834,374,2783,0,518,400,1,2,0,Fail
822,1,1,2702,470,7358,2,1752,640,1,2,1,Fail
1867,1,1,6594,278,8229,1,1466,500,1,0,2,Fail
1082,1,1,4000,180,6511,1,1398,500,0,0,2,Fail
1465,1,1,205,481,3000,1,1158,500,0,2,2,Fail
1088,1,1,5374,167,8936,0,867,400,1,2,1,Fail
1585,1,0,1292,570,6183,3,846,740,0,2,0,Fail
1377,1,0,1168,492,2970,0,386,400,1,0,2,Fail
915,1,0,2231,256,9214,3,667,740,1,2,2,Fail
1153,1,1,6772,34,9845,2,968,640,0,2,1,Fail
1649,1,0,5209,428,5862,0,886,400,0,2,2,Fail
1263,1,1,1627,227,5937,0,1734,400,1,2,2,Fail
1307,1,1,1455,238,4088,1,1714,500,0,2,1,Fail
1164,1,1,722,565,3862,1,1874,500,0,2,0,Fail
1491,1,1,1076,215,7884,0,1968,400,1,0,0,Fail
1752,1,1,1609,328,6900,0,1152,400,1,0,2,Fail
830,1,0,2240,227,5556,2,1531,640,0,2,0,Fail
998,1,0,5291,25,5636,0,1361,400,0,2,0,Fail
924,1,1,1110,90,1783,0,1752,400,1,0,0,Fail
1897,1,1,7774,159,8461,0,1629,400,0,0,2,Fail
1264,1,1,4160,57,7546,3,1733,740,0,0,0,Fail
1373,1,0,1295,8,2625,1,1434,500,0,0,2,Fail
1893,1,0,8404,477,9005,0,1418,400,1,2,1,Fail
628,1,0,6295,531,7061,3,1493,740,0,2,1,Fail
1554,1,0,112,55,6040,2,1299,640,1,2,2,Fail
1922,1,1,3101,299,9336,1,435,500,0,2,1,Fail
793,1,0,2629,543,4389,3,1405,740,1,2,1,Fail
646,1,1,251,449,4054,0,936,400,0,1,1,Fail
635,1,1,2114,519,9938,1,1443,500,1,0,0,Fail
901,1,1,5149,316,6665,1,825,500,0,1,1,Fail
944,1,1,1047,370,2501,3,1615,740,0,0,0,Fail
864,1,1,5067,546,7652,3,1067,740,1,2,2,Fail
1244,1,0,4930,425,7596,3,752,740,1,2,1,Fail
944,1,0,3094,317,6989,1,1188,500,0,0,2,Fail
772,1,1,6042,128,9085,1,983,500,0,0,1,Fail
1909,1,1,396,144,7960,1,1397,500,1,0,1,Fail
1876,1,0,937,435,6342,3,1810,740,1,0,0,Fail
720,1,1,829,309,5667,2,812,640,0,0,0,Fail
717,1,1,4579,86,7124,0,1944,400,1,0,2,Fail
1882,1,1,951,23,2353,1,1332,500,0,2,1,Fail
990,1,0,6031,26,7148,3,684,740,0,2,1,Fail
900,1,0,2296,169,8196,0,1883,400,1,2,2,Fail
749,1,1,4845,264,7864,2,1679,640,1,0,0,Fail
1309,1,1,1754,260,7892,2,1290,640,0,0,1,Fail
1910,1,1,2354,160,5668,3,837,740,0,0,1,Fail
1010,1,0,4443,228,9810,1,1996,500,0,0,2,Fail
1888,1,1,1747,468,3882,1,1782,500,0,0,2,Fail
