@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
600,0,1,5264,33,1051,1,339,822,0,1,1,Pass
1759,1,0,1975,557,6019,2,1898,1794,0,2,0,Pass
1932,1,0,4677,908,8401,0,642,707,0,0,1,Pass
1891,0,0,1055,251,9325,0,957,1445,0,1,2,Pass
929,0,1,448,277,7578,0,733,1268,1,1,2,Pass
1586,1,1,2817,138,1430,0,15,1710,1,1,0,Pass
358,1,1,4701,237,9496,0,1321,604,0,1,0,Pass
1001,1,1,589,291,4221,2,538,1652,0,1,2,Pass
1801,1,1,5157,222,6744,3,1477,2,1,2,0,Pass
1194,1,1,3586,434,2269,1,1841,1677,0,2,0,Pass
317,1,0,7225,70,7825,0,1623,1181,1,1,0,Pass
967,1,1,1189,364,3416,1,1793,1810,0,0,1,Pass
1957,0,1,2565,524,4595,3,356,503,0,2,1,Pass
468,0,1,1639,313,8910,0,1618,1196,0,1,0,Pass
839,0,1,5949,247,3819,3,1079,1851,0,2,1,Pass
249,1,1,2466,236,6293,2,694,1418,0,2,1,Pass
1162,1,0,7601,786,8588,0,471,87,1,0,0,Pass
286,0,0,4779,743,2816,2,1319,1001,0,0,1,Pass
1000,0,0,4059,499,2613,2,868,1514,0,1,0,Pass
925,1,0,192,168,76,0,556,1611,1,2,1,Pass
1757,1,1,5262,656,6481,0,681,1831,1,0,1,Pass
1620,1,1,2697,855,4749,2,1411,1569,0,1,0,Pass
183,0,1,5991,153,5233,1,1002,242,0,2,2,Pass
1138,0,0,4458,302,6804,2,1383,897,0,1,1,Pass
1236,0,1,1727,914,5346,1,1878,1999,1,2,2,Pass
486,1,0,6461,168,2522,0,634,1314,0,0,0,Pass
856,0,0,5589,846,3260,3,197,1478,1,2,2,Pass
339,0,1,1275,948,4068,0,1546,508,0,0,1,Pass
70,0,0,4423,573,543,1,457,1154,1,1,0,Pass
303,1,0,1891,424,9280,2,1518,73,1,1,1,Pass
386,1,0,9865,648,5206,1,895,1645,0,1,0,Pass
1199,1,1,9792,470,3845,1,1577,375,0,1,1,Pass
1174,1,0,5370,864,9463,2,1454,982,1,2,1,Pass
1245,1,0,5205,91,4070,0,36,1444,0,1,1,Pass
922,1,1,9589,347,2751,3,1013,780,0,2,2,Pass
596,0,1,9843,331,7934,1,183,1505,1,1,0,Pass
1787,1,1,8588,327,777,3,1839,1985,0,1,1,Pass
559,0,1,3888,639,211,1,639,688,0,2,2,Pass
133,0,1,8814,926,8775,2,466,1017,1,2,1,Pass
670,0,1,4656,728,7798,2,1656,1719,1,0,0,Pass
90,1,0,5712,497,3925,2,474,105,0,2,2,Pass
657,1,1,399,217,4383,2,1827,1499,1,0,0,Pass
505,1,1,8134,582,8940,1,705,1433,1,2,1,Pass
667,1,1,9027,42,340,0,703,1734,0,1,1,Pass
200,0,1,9034,451,9644,3,1305,610,1,1,1,Pass
1025,0,1,2557,448,4178,1,995,610,0,1,0,Pass
732,1,0,9954,424,8687,1,62,609,1,1,2,Pass
841,1,1,7592,791,6145,0,512,1948,1,1,0,Pass
668,1,1,7805,938,8907,0,231,963,0,1,2,Pass
573,0,0,8983,409,3971,0,1858,1379,1,2,2,Pass
370,0,0,884,35,3935,2,500,408,1,2,1,Pass
246,1,1,8297,380,5555,0,1455,1639,0,1,2,Pass
1434,0,0,8716,787,339,1,640,1425,0,0,2,Pass
769,1,0,4550,368,4649,0,1397,1275,1,1,2,Pass
1730,0,1,2993,499,1754,1,1344,1090,0,2,1,Pass
350,1,0,8210,431,4723,0,1454,1828,0,0,0,Pass
569,0,0,5771,477,2451,0,672,369,1,0,0,Pass
1885,0,0,5944,165,1708,1,957,440,1,0,2,Pass
913,1,0,9915,318,2082,0,1387,518,0,1,2,Pass
1776,0,1,7775,806,200,2,193,1936,1,2,2,Pass
29,0,0,8382,965,1514,3,819,1449,0,2,0,Pass
1100,0,0,9495,771,3668,3,400,1863,1,2,0,Pass
1092,0,0,551,929,2197,2,1491,904,1,1,1,Pass
1672,0,0,4362,501,3704,1,140,1194,1,2,2,Pass
540,1,1,2967,503,6345,0,1331,367,1,2,0,Pass
1341,1,0,3342,25,4311,1,1409,1558,1,2,0,Pass
241,1,1,7240,787,1331,1,1842,46,1,1,2,Pass
260,0,1,1041,491,989,2,1555,29,0,1,2,Pass
60,0,1,3436,427,2366,0,780,327,0,1,1,Pass
108,1,0,507,988,2654,3,1122,994,0,1,0,Pass
1885,1,0,129,240,6380,0,1684,1134,0,2,2,Pass
19,0,1,654,325,3532,1,1560,1657,0,0,0,Pass
1634,1,0,94,429,8874,1,746,456,0,2,0,Pass
888,0,1,503,450,2192,0,1944,1881,0,2,2,Pass
1598,0,1,5765,470,478,1,101,1085,0,0,1,Pass
1376,1,0,7420,384,7183,3,304,1371,1,0,0,Pass
820,0,0,1618,106,298,2,728,1383,1,1,2,Pass
1055,0,1,4142,576,3397,1,1190,1256,0,2,1,Pass
234,0,1,5897,195,3594,3,1247,849,1,1,1,Pass
922,0,0,9864,914,1003,0,1965,991,1,2,1,Pass
1239,1,0,1451,697,4385,0,1361,1497,0,0,0,Pass
540,0,1,973,19,8243,2,496,1037,1,2,2,Pass
565,0,0,7408,851,6142,0,927,382,0,2,0,Pass
1247,0,1,9916,241,8489,0,1460,644,0,1,1,Pass
272,0,1,9548,543,8011,1,1058,387,1,1,0,Pass
559,0,0,8782,874,9043,2,1657,869,0,0,0,Pass
1894,0,0,9437,349,8235,1,1472,764,1,2,2,Pass
1979,0,0,4772,425,2721,3,87,1591,0,1,2,Pass
918,0,1,5498,977,4458,2,550,1597,0,1,1,Pass
4,0,0,8765,297,1116,2,868,142,0,1,1,Pass
322,1,0,5588,910,6575,3,237,1006,1,2,1,Pass
877,1,0,7228,873,9433,2,75,1413,0,0,2,Pass
829,0,0,1031,164,1276,3,503,106,1,2,2,Pass
1450,0,1,9749,487,4342,1,101,294,0,2,1,Pass
574,1,0,9480,372,7083,3,162,1515,1,2,2,Pass
1985,0,0,8432,917,9514,1,147,621,1,0,2,Pass
1547,1,1,7207,191,8594,3,419,1552,0,2,1,Pass
1372,0,0,7714,128,7783,1,464,153,0,1,0,Pass
1504,0,0,1229,555,606,3,1034,649,1,2,1,Pass
598,0,1,1418,548,1194,2,1313,1002,1,0,2,Pass
1142,1,0,5165,143,3562,0,1427,774,1,1,2,Pass
714,0,1,1103,114,3176,2,1639,1509,1,2,1,Pass
397,1,0,9654,938,4455,0,1985,475,0,2,2,Pass
1528,0,1,246,819,8225,1,715,588,0,1,1,Pass
1428,1,0,1070,737,5428,0,324,272,0,2,0,Pass
1392,1,1,3897,131,8832,1,768,1368,0,1,0,Pass
1419,1,1,4087,183,8007,0,611,506,0,1,2,Pass
582,1,1,5055,127,3304,1,883,1968,1,2,0,Pass
1976,1,0,684,634,6624,0,1873,947,0,2,0,Pass
1053,0,0,394,840,3462,2,1180,943,1,1,2,Pass
1296,0,1,9699,45,5979,0,1419,712,1,0,0,Pass
860,1,1,6850,990,2708,3,557,1954,0,0,1,Pass
1338,0,0,4012,537,77,2,758,470,1,0,0,Pass
444,0,0,6446,150,9395,3,1568,1336,0,0,2,Pass
1617,0,1,6638,164,6756,2,244,797,0,1,2,Pass
200,1,0,9562,182,2942,0,1532,561,1,0,2,Pass
1039,0,1,1983,723,4426,2,1710,1230,0,0,2,Pass
1997,1,1,6560,940,412,0,527,1888,1,1,2,Pass
1250,0,0,4812,376,3890,2,794,493,1,1,1,Pass
1449,0,1,2450,491,9357,3,675,1354,1,2,1,Pass
1755,1,0,2731,173,936,2,1941,1744,1,1,0,Pass
1340,1,1,1548,86,4571,3,1597,1797,0,0,1,Pass
699,0,0,9647,167,6323,2,616,271,0,0,0,Pass
618,1,0,3845,316,5978,1,600,1195,0,0,0,Pass
838,1,1,1378,861,8437,0,1286,483,0,2,2,Pass
520,0,0,8093,979,9734,3,1436,933,1,0,0,Pass
1920,1,0,1979,199,5544,1,235,1991,0,2,1,Pass
347,0,0,1248,597,7386,0,395,672,1,0,1,Pass
1939,0,0,8121,720,6257,0,1789,746,0,1,1,Pass
940,0,1,6608,31,2374,2,1025,1788,1,0,1,Pass
87,1,0,2181,404,4192,2,1277,1180,0,2,2,Pass
471,0,1,2365,413,4534,2,1763,136,0,2,0,Pass
313,1,1,8466,363,3548,3,1829,1501,1,1,2,Pass
1912,0,1,575,888,9200,1,1519,808,0,2,1,Pass
1254,0,0,5390,429,7098,0,1641,178,0,2,0,Pass
126,0,1,9336,169,4581,1,1649,432,0,2,2,Pass
1549,1,1,1409,253,2069,3,1529,1920,0,2,1,Pass
537,1,0,5701,196,7518,2,1194,1783,1,2,1,Pass
1601,1,0,4123,360,8405,3,1932,351,0,0,2,Pass
427,1,0,4445,383,2783,2,649,1206,0,0,2,Pass
85,0,0,9353,531,5372,0,1654,472,0,0,1,Pass
1451,0,1,944,872,278,2,101,1494,0,1,2,Pass
1951,1,1,8016,760,1219,3,321,568,0,1,1,Pass
910,0,1,439,379,7675,3,831,870,0,0,0,Pass
358,1,0,4671,546,687,1,1510,1212,1,1,2,Pass
701,0,1,7209,386,4496,1,211,947,1,2,0,Pass
1172,1,1,1375,205,2417,1,1076,1492,1,1,1,Pass
947,0,1,2882,643,3729,3,1702,1407,0,1,1,Pass
1718,1,1,7589,216,9920,1,1877,1313,0,0,1,Pass
796,0,1,1148,759,1652,0,1512,92,0,2,0,Pass
1495,0,0,4845,195,9151,2,319,456,1,0,2,Pass
455,0,1,9353,326,4680,1,1682,1438,1,0,2,Pass
137,0,1,9423,298,7052,2,191,1997,1,0,2,Pass
1253,0,0,1670,372,9737,3,120,1181,1,2,2,Pass
973,0,0,9900,120,5133,0,799,1960,1,2,0,Pass
105,0,0,7576,887,696,1,103,913,1,1,1,Pass
711,0,1,6721,678,3844,1,176,1188,0,2,0,Pass
1654,1,0,2993,472,2806,0,806,1540,0,2,0,Pass
1211,1,1,2417,578,459,0,1390,1100,0,0,1,Pass
565,1,1,1946,14,888,3,1383,1044,0,0,2,Pass
1827,1,0,1341,265,3767,1,1681,1149,0,0,2,Pass
1453,1,0,4520,55,3043,1,69,1455,0,1,1,Pass
840,1,0,8815,342,439,1,1177,39,1,0,1,Pass
1434,0,1,218,399,6976,2,1638,1222,1,2,1,Pass
1508,0,0,1849,536,6117,3,993,684,1,2,0,Pass
1591,1,0,6952,543,5975,3,793,1868,0,0,1,Pass
1959,1,1,825,713,642,2,971,0,1,1,2,Pass
484,1,1,2853,384,9543,1,1912,500,1,0,0,Pass
640,0,0,3190,754,9373,0,456,152,1,0,1,Pass
145,1,1,125,526,1771,2,1750,711,0,2,1,Pass
351,1,1,6914,425,2859,3,256,332,0,1,2,Pass
1714,1,1,5765,295,6533,1,1745,140,0,1,2,Pass
586,1,1,6457,348,4734,2,724,1286,0,1,1,Pass
1210,0,1,4080,857,8037,1,911,286,0,2,0,Pass
374,1,1,9311,12,1969,0,1794,129,1,1,2,Pass
752,1,1,7975,240,2529,3,35,986,0,0,0,Pass
1498,1,1,1045,75,3560,2,1088,11,1,1,2,Pass
830,0,0,6910,270,7805,0,1896,447,1,0,2,Pass
209,1,1,2707,759,932,1,1710,500,1,1,0,Pass
1485,0,1,8741,673,2995,2,739,1869,1,0,1,Pass
37,0,1,1885,645,1340,1,311,1965,1,2,2,Pass
1019,1,1,1747,618,1706,1,1412,1704,0,1,0,Pass
1045,0,0,7169,663,419,1,1198,539,0,1,0,Pass
501,1,1,8187,769,7618,1,1251,1203,1,0,2,Pass
1008,0,1,2373,759,3863,3,580,1074,0,1,2,Pass
206,1,1,7450,674,1044,1,934,709,0,0,2,Pass
1912,0,0,2476,586,7550,2,239,1162,0,1,2,Pass
1863,0,1,2549,284,3222,0,456,1463,0,1,0,Pass
160,0,0,6545,247,874,2,787,254,0,2,2,Pass
1318,1,0,718,773,8563,1,1266,548,0,1,0,Pass
175,0,1,2570,566,2068,3,1148,1689,0,0,2,Pass
752,0,0,9743,239,2085,2,260,537,0,1,2,Pass
460,0,0,8356,682,99,1,1233,1480,0,1,1,Pass
1070,1,0,2475,919,2046,3,571,227,1,1,1,Pass
848,0,1,9147,632,8950,1,1697,1611,0,1,0,Pass
1372,1,1,5506,98,1865,0,716,965,0,2,0,Pass
1736,0,1,610,670,8068,0,135,1028,1,0,1,Pass
230,1,1,653,790,3964,1,1510,1600,1,1,1,Pass
1649,1,1,8709,269,8417,1,1480,503,1,1,1,Pass
203,0,0,5884,824,9112,0,1395,1145,0,0,1,Pass
314,1,1,7118,608,6651,0,1410,1113,0,1,0,Pass
443,0,0,6062,824,5638,2,613,1607,1,2,0,Pass
1222,0,0,9179,531,2551,2,1998,1282,1,0,1,Pass
1785,0,0,6232,215,1578,1,1804,739,1,0,1,Pass
1304,1,0,5851,822,8279,2,1325,700,1,0,0,Pass
297,1,0,5051,947,5794,2,1005,1542,0,2,1,Pass
710,1,1,9649,8,7510,2,205,1922,1,2,2,Pass
787,0,0,6097,189,2565,2,1434,1359,1,2,0,Pass
1719,0,0,3085,925,728,1,1780,770,1,0,0,Pass
1455,0,1,7583,186,4631,0,1520,556,0,0,0,Pass
1798,1,1,1081,513,3325,1,530,220,1,1,1,Pass
328,1,1,9410,160,9491,1,50,1196,1,0,1,Pass
1181,0,0,8,555,5038,3,1186,193,0,0,1,Pass
1914,1,0,981,669,1327,2,818,708,1,0,2,Pass
1211,1,1,6983,763,4813,0,1160,1462,1,1,2,Pass
549,1,1,1032,332,9034,2,871,231,1,2,1,Pass
319,0,0,4430,973,3064,1,1219,1999,1,0,2,Pass
8,0,1,3881,665,863,3,1958,1325,0,0,2,Pass
779,1,1,3839,348,5493,3,715,1173,1,0,1,Pass
790,0,0,909,264,289,1,1788,62,1,0,2,Pass
722,0,0,5493,321,8294,1,594,1792,0,1,0,Pass
1093,1,1,7430,99,639,3,784,357,1,2,1,Pass
123,1,1,8228,938,4612,3,1301,1806,0,0,0,Pass
155,1,0,6014,769,2705,3,149,462,1,1,2,Pass
1933,0,1,8526,804,4470,2,1370,43,1,0,1,Pass
944,0,1,6329,808,9160,3,820,440,1,1,1,Pass
801,1,0,2507,682,859,3,339,679,1,1,1,Pass
752,1,0,1381,444,2977,2,773,1332,1,0,0,Pass
196,0,0,9790,812,7610,0,648,1829,1,1,1,Pass
1254,0,0,7499,238,9200,0,101,1796,0,1,2,Pass
915,0,0,8613,409,2791,1,1343,1703,0,0,2,Pass
1810,0,0,1166,375,8567,2,1280,942,0,2,1,Pass
1229,1,1,5480,14,9407,2,391,1811,0,1,2,Pass
997,1,1,2826,275,4863,2,1159,1224,1,0,1,Pass
1877,1,1,9927,94,8825,2,1990,273,1,2,2,Pass
1120,0,0,5701,64,1277,0,665,1530,1,1,2,Pass
1326,1,0,2079,168,1462,2,769,667,0,1,2,Pass
1801,1,1,6384,733,2285,1,1517,1279,0,0,0,Pass
782,0,0,5525,677,3905,0,995,652,1,2,1,Pass
1671,1,0,1877,883,1032,3,1860,148,1,0,2,Pass
269,0,0,5096,639,7310,0,1235,594,0,2,2,Pass
433,0,0,2665,719,7921,1,1530,488,1,0,0,Pass
1283,0,0,6561,299,5885,3,450,1133,1,0,2,Pass
628,0,1,9002,487,2450,1,1460,844,0,0,1,Pass
1853,0,1,3317,761,4327,2,1481,158,0,0,0,Pass
970,0,0,3329,641,4114,1,834,1441,1,1,2,Pass
265,1,0,1904,552,462,1,1997,1786,1,0,1,Pass
1604,1,0,3183,265,9120,0,573,1741,0,0,2,Pass
1798,0,1,2858,11,2688,0,781,517,0,0,0,Pass
754,1,1,2818,936,9720,3,793,1206,1,2,0,Pass
214,1,1,1044,159,6659,3,400,1559,0,1,1,Pass
1334,1,1,7600,718,1500,1,626,374,0,1,0,Pass
525,0,0,5370,547,1496,2,1003,1579,1,0,0,Pass
1461,0,1,5721,729,6106,1,258,1334,0,0,0,Pass
1200,0,0,2162,599,7435,1,1400,1356,1,1,1,Pass
455,1,1,9080,291,8955,0,504,771,0,2,1,Pass
662,0,0,282,622,5680,0,543,791,0,1,0,Pass
514,0,0,4385,193,9201,0,432,989,1,2,2,Pass
1867,0,1,8844,989,6294,2,879,1788,1,0,1,Pass
1204,1,0,9346,784,1910,3,1248,1444,1,0,2,Pass
345,0,1,7132,106,9110,3,1348,686,0,2,2,Pass
1159,1,0,4325,751,4323,3,231,1722,0,1,2,Pass
814,0,0,8935,758,867,3,1137,1951,1,2,2,Pass
1354,0,1,1163,224,2693,2,1359,1988,1,2,2,Pass
553,1,0,8756,300,2330,3,1877,1829,0,0,1,Pass
1903,1,1,6689,719,6167,3,683,1961,1,0,1,Pass
1453,0,0,9765,497,7122,2,505,1736,0,2,1,Pass
280,0,1,6989,857,6494,1,633,1490,1,0,1,Pass
13,0,0,6982,786,8268,2,1519,1602,0,2,2,Pass
1354,0,0,8080,607,5207,2,287,1192,0,2,1,Pass
1567,1,1,9659,962,4291,1,1348,670,0,0,2,Pass
667,1,1,7605,266,298,3,784,1802,1,1,0,Pass
746,0,1,9637,98,9915,1,1837,1738,0,0,0,Pass
260,0,1,8959,717,2120,3,1479,86,1,1,0,Pass
585,0,0,1788,927,4916,2,859,1270,0,0,1,Pass
880,1,0,957,415,3695,3,1704,1420,0,1,2,Pass
454,0,0,8708,592,1526,2,457,531,0,2,0,Pass
395,1,0,9911,310,2275,3,1685,1182,0,2,0,Pass
208,0,0,5739,397,3014,2,348,790,1,0,0,Pass
260,1,1,641,557,7749,0,710,1411,0,1,2,Pass
70,1,0,2295,490,8206,1,689,211,1,0,0,Pass
1772,0,1,1414,416,9231,3,142,240,0,2,2,Pass
538,0,1,1052,923,9271,2,1121,931,1,1,0,Pass
198,1,1,7853,483,1300,2,1675,158,0,0,1,Pass
0,0,0,8114,174,6305,0,494,303,1,2,2,Pass
1910,0,1,5750,240,3811,0,1413,1591,1,0,1,Pass
909,1,0,9778,60,4328,1,1894,978,1,2,2,Pass
707,1,1,9804,342,3508,1,1613,409,0,2,0,Pass
745,0,0,4904,289,9568,0,205,91,0,2,0,Pass
101,1,0,2051,899,1304,1,1662,627,1,0,2,Pass
1053,1,0,5344,432,3720,2,262,1770,0,2,0,Pass
120,0,0,1210,635,8443,3,558,1460,1,0,1,Pass
1014,0,0,1453,569,7033,3,1258,1679,0,2,2,Pass
1159,1,1,9289,328,7043,2,571,703,0,2,1,Pass
1745,1,1,3515,604,4646,0,1437,591,0,1,0,Pass
1586,0,0,962,857,2353,2,1345,842,1,1,2,Pass
1677,1,0,1283,811,4044,2,1023,1503,1,0,0,Pass
1194,0,0,3906,659,4766,3,1010,459,1,2,2,Pass
1437,1,0,214,868,1730,3,1559,472,1,1,0,Pass
1440,1,0,5119,307,8526,1,1787,1690,1,0,0,Pass
1765,1,1,9951,981,9608,1,1032,1153,0,1,1,Pass
187,1,1,5099,938,2383,3,1172,306,0,2,1,Pass
1848,0,0,1124,471,3627,2,494,393,1,2,1,Pass
831,1,1,5566,449,4777,3,222,1057,0,0,1,Pass
1169,0,1,5893,109,5038,1,1249,139,1,0,2,Pass
1847,0,0,6942,171,7054,1,1686,868,1,1,2,Pass
23,0,0,7641,586,9729,0,1951,1576,1,1,0,Pass
460,0,0,2826,679,8682,3,799,1164,1,2,2,Pass
440,0,0,4278,71,4604,1,1509,1377,1,2,2,Pass
764,1,1,1384,211,2259,2,1675,1692,0,1,0,Pass
1888,0,1,9689,979,3219,3,1189,1483,0,1,0,Pass
1045,0,0,9485,530,8217,2,1857,1273,1,1,2,Pass
15,1,0,7720,217,5523,3,1551,1866,0,2,1,Pass
1512,1,1,2308,80,9621,3,1014,1674,1,1,1,Pass
631,1,0,5446,46,8722,0,1372,1703,0,0,2,Pass
1527,1,1,6564,361,156,3,71,918,0,1,2,Pass
1707,1,1,2397,937,4673,3,460,1146,1,2,2,Pass
359,1,0,8270,455,6491,3,123,1097,0,0,2,Pass
530,0,1,5732,90,8283,3,558,1057,1,2,2,Pass
1232,0,1,9211,537,3019,2,725,1552,0,2,2,Pass
483,1,0,7721,357,2006,2,663,1848,1,1,0,Pass
1736,1,0,5808,869,3741,0,958,1849,0,2,2,Pass
1976,0,0,8439,756,8336,0,1975,400,1,1,2,Pass
1597,0,1,9404,464,6974,3,1646,580,0,2,1,Pass
476,1,0,192,849,8802,1,746,377,1,0,0,Pass
1193,1,1,183,465,6723,1,2,373,1,2,2,Pass
1405,1,0,7298,786,9551,1,1492,488,0,2,2,Pass
1963,0,1,4003,946,8364,1,1125,65,0,2,2,Pass
42,1,1,3269,851,5508,3,1027,226,0,1,0,Pass
1909,1,1,9965,791,947,1,395,1837,1,2,2,Pass
678,0,0,6666,488,536,3,527,880,0,1,1,Pass
1097,0,1,2108,110,2029,0,944,482,0,0,2,Pass
1140,1,1,2651,777,8075,1,539,618,1,2,1,Pass
1964,0,0,9439,782,1046,0,1707,860,1,1,1,Pass
154,1,0,7488,605,746,0,1684,716,0,0,1,Pass
1012,0,0,5538,480,1160,0,399,823,0,0,1,Pass
1088,1,0,9927,352,9352,3,143,772,0,0,0,Pass
1578,1,1,3672,170,4499,3,1847,866,0,2,1,Pass
1438,0,0,2553,983,7397,2,1854,1026,1,1,1,Pass
569,1,0,7409,223,4965,2,1353,1005,1,0,0,Pass
1442,1,0,9579,623,4633,3,1882,455,0,2,2,Pass
1613,1,0,964,113,9570,0,499,1211,1,2,2,Pass
360,0,0,3417,769,3448,1,265,1016,1,1,2,Pass
1254,0,0,8772,784,3003,0,1071,416,1,0,0,Pass
592,1,1,1051,729,9374,1,1352,1993,0,0,0,Pass
1187,1,0,3005,129,3593,3,384,356,1,2,1,Pass
588,0,1,8930,979,4083,1,513,867,1,1,0,Pass
1848,0,0,6598,288,7473,0,1989,383,0,1,2,Pass
751,1,1,6586,949,3079,0,581,1743,0,1,0,Pass
1865,1,0,9280,974,49,0,1124,748,1,2,0,Pass
832,0,0,6889,953,837,3,1040,1193,0,1,2,Pass
909,1,0,6788,933,5648,3,191,1847,0,0,0,Pass
1750,0,1,125,664,7299,0,794,1566,0,0,0,Pass
1276,0,0,5159,936,497,1,33,783,0,0,0,Pass
571,1,1,8656,977,7775,2,1891,222,0,1,2,Pass
674,1,0,3528,445,4175,0,1056,1285,1,1,0,Pass
1562,0,1,5078,1,5090,1,1605,364,1,2,0,Pass
394,0,1,2048,571,7296,0,1627,316,1,1,0,Pass
17,0,0,236,584,3646,2,1765,682,0,0,2,Pass
1237,1,0,6863,4,9013,3,1132,1864,1,0,0,Pass
495,0,0,5641,275,9362,3,385,1678,0,0,0,Pass
1857,1,1,5315,12,1239,1,598,1583,0,1,0,Pass
503,1,0,1343,973,3428,0,97,208,0,2,0,Pass
899,1,0,9043,193,4426,3,1319,1148,1,1,1,Pass
1277,1,1,5626,989,3636,0,185,1946,0,0,2,Pass
78,0,0,3039,594,2652,2,1365,1847,0,0,0,Pass
1653,1,0,4942,612,9455,1,132,1783,0,1,2,Pass
330,0,0,2273,352,9573,3,1059,1487,0,0,1,Pass
711,1,1,348,917,9864,2,1448,1126,1,2,2,Pass
846,0,1,3917,129,8406,2,700,273,0,0,1,Pass
1550,0,1,2764,683,7503,2,583,805,1,1,0,Pass
471,1,1,243,264,8765,2,468,446,1,2,2,Pass
1684,0,0,1282,903,7836,3,1931,694,1,2,1,Pass
31,0,1,8266,783,4399,1,557,698,1,0,0,Pass
712,1,0,3547,384,7971,3,632,862,0,1,1,Pass
599,1,0,2613,374,347,0,607,872,1,0,1,Pass
905,1,1,2224,585,8080,0,828,1489,0,1,2,Pass
1615,0,0,2416,402,6556,3,157,383,1,2,1,Pass
1897,1,1,4049,151,9339,2,1905,1704,0,2,0,Pass
314,1,0,9107,695,2774,3,309,1209,0,2,1,Pass
140,1,0,762,345,1876,3,776,1404,0,1,0,Pass
507,1,1,1293,887,1078,0,863,1775,1,2,0,Pass
247,0,0,7040,648,3174,1,941,264,1,1,2,Pass
714,0,0,3512,89,3988,0,1948,1007,0,2,1,Pass
402,1,0,9827,341,6582,1,601,1820,1,1,0,Pass
1472,0,0,9305,531,7843,3,1063,1542,0,0,1,Pass
1974,1,0,3452,862,3204,3,458,1669,0,0,1,Pass
1576,0,0,4192,586,9087,1,1189,871,0,2,2,Pass
432,0,0,7790,545,920,3,1595,1895,0,1,2,Pass
397,1,0,5475,733,9389,2,1031,1251,1,1,1,Pass
989,1,0,5656,71,6981,2,721,1860,1,0,0,Pass
1342,0,0,2149,558,2989,0,598,1391,1,2,1,Pass
413,0,1,7472,83,4679,3,1562,130,1,1,1,Pass
446,0,1,9204,889,4985,2,1140,1907,0,2,0,Pass
785,1,1,8968,514,2583,3,1998,841,1,2,0,Pass
589,1,0,9925,948,3301,0,1136,837,1,0,2,Pass
1949,0,1,4907,282,2980,1,865,1683,1,0,2,Pass
944,1,0,4441,758,2160,0,162,1123,0,2,1,Pass
1735,1,1,6799,123,8827,3,990,1756,1,1,1,Pass
1231,1,1,282,825,6512,2,1721,1734,1,1,2,Pass
263,0,1,8563,1,5967,0,668,1264,0,2,0,Pass
291,0,0,5884,392,6072,1,1330,624,1,2,1,Pass
1429,0,1,7985,360,8783,1,11,1552,0,2,0,Pass
1141,1,0,4383,2,9796,1,819,1104,1,2,0,Pass
751,0,0,6139,799,1285,1,1782,1661,0,0,2,Pass
546,1,1,5850,349,9146,3,1914,425,0,0,1,Pass
833,1,0,1089,471,420,0,33,524,0,1,0,Pass
154,0,0,4017,877,7178,1,177,799,0,0,2,Pass
1675,1,1,4984,610,2888,0,10,161,0,1,0,Pass
268,0,0,5646,387,2253,2,1180,282,1,0,2,Pass
95,0,1,499,869,9897,1,1691,309,0,0,0,Pass
700,1,0,74,983,2264,2,280,1459,1,0,2,Pass
1313,0,1,9676,878,2743,3,1173,1777,1,0,1,Pass
1982,1,1,5284,535,9785,1,573,930,0,0,2,Pass
1526,0,1,5402,911,1821,1,597,1905,0,0,1,Pass
73,0,1,5686,542,6231,1,955,1751,1,2,0,Pass
1398,0,0,9227,634,3520,3,1633,1970,1,2,1,Pass
677,1,0,7334,863,8212,1,1759,110,1,1,1,Pass
475,1,0,298,227,8672,3,1723,421,0,0,2,Pass
62,1,1,2385,384,6173,2,557,1449,0,0,1,Pass
288,0,0,6569,298,8660,3,1579,74,1,0,1,Pass
1328,1,0,9633,192,1351,1,293,1387,0,1,0,Pass
387,1,1,5926,647,929,2,1959,182,1,0,1,Pass
1993,1,0,7878,513,3251,1,514,872,0,2,2,Pass
819,0,1,3529,660,2659,0,589,1327,1,2,2,Pass
1626,0,0,8111,79,9977,2,1557,918,1,1,1,Pass
1059,0,0,658,232,6272,3,486,1899,1,0,0,Pass
7,1,0,9153,240,5807,1,941,1408,0,1,1,Pass
1751,0,0,7678,55,3323,2,308,565,1,2,0,Pass
1539,0,0,4397,651,1906,1,1728,1422,0,0,0,Pass
1027,1,0,8210,395,4301,1,355,1576,0,1,1,Pass
678,0,0,4973,490,8714,0,1346,319,0,1,0,Pass
159,1,1,9853,694,3372,3,1834,595,1,0,1,Pass
1448,1,1,7766,168,3768,2,1435,560,0,0,1,Pass
1622,1,0,8008,974,2934,0,761,4,0,2,0,Pass
451,0,1,4246,36,2298,2,1492,354,1,2,2,Pass
354,1,1,7591,969,4949,1,235,221,1,2,1,Pass
1125,1,1,5893,477,6884,2,906,217,1,0,1,Pass
66,0,0,8040,655,428,3,1092,1251,1,1,0,Pass
1884,0,0,9671,804,6631,2,1559,1192,1,1,1,Pass
246,1,0,3362,187,2727,3,659,90,0,2,0,Pass
1753,1,1,5127,398,5821,2,1150,310,0,1,0,Pass
702,0,0,1735,955,1933,1,1584,1899,0,1,1,Pass
