@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
1970,1,1,3755,256,7013,0,1595,886,1,2,1,Pass
352,1,0,4675,316,3687,2,495,573,1,2,2,Pass
1303,0,0,2489,718,6204,3,1557,1216,1,2,0,Pass
75,0,0,7225,924,5725,1,1962,661,0,0,1,Pass
170,1,1,4816,849,5355,0,286,595,1,1,0,Pass
1771,1,1,9174,842,6293,2,862,189,1,1,0,Pass
892,1,1,5922,703,4383,0,22,975,1,0,1,Pass
1790,0,1,6736,204,9446,3,1499,1183,1,1,2,Pass
1190,1,1,5495,946,9238,0,1886,1625,1,2,1,Pass
985,0,0,2832,710,9125,3,1044,1856,0,2,2,Pass
188,1,0,3640,788,2049,0,458,150,0,2,1,Pass
94,1,0,5934,497,2988,0,62,831,1,0,2,Pass
44,1,1,3023,763,1297,2,1393,463,0,2,2,Pass
1640,0,0,3334,918,8631,0,975,1493,1,2,0,Pass
1934,1,0,6170,221,2986,3,1656,1212,0,1,2,Pass
699,1,0,1655,730,7522,1,1169,1334,1,2,2,Pass
1507,0,1,5237,564,5396,2,283,1980,1,1,0,Pass
1832,0,0,287,203,4348,0,77,653,1,0,2,Pass
1113,0,0,3331,42,6069,0,1588,1657,1,0,1,Pass
550,0,0,3632,944,1624,1,1616,1634,1,1,2,Pass
85,1,0,9446,636,5785,3,1971,392,0,2,0,Pass
1720,1,0,7135,380,8568,0,1514,1222,1,1,0,Pass
1254,0,0,5299,105,587,2,293,933,0,2,1,Pass
1164,1,1,9120,58,1377,2,730,132,0,0,1,Pass
199,1,1,2432,106,2425,2,1741,938,1,0,1,Pass
344,1,0,492,368,6170,1,612,321,1,1,2,Pass
908,0,0,8134,867,9924,2,1455,1559,0,2,2,Pass
29,1,1,588,663,8061,0,988,1451,1,1,1,Pass
1874,1,0,8512,783,2943,0,1888,1513,0,2,1,Pass
535,0,1,6684,744,9924,0,1273,1660,1,2,2,Pass
162,0,1,5675,462,3148,2,888,1190,1,0,0,Pass
1738,0,1,4202,766,8782,2,148,486,0,2,2,Pass
909,0,1,7332,905,5139,1,161,46,0,2,1,Pass
1893,1,1,8805,321,3913,2,1783,1159,1,1,2,Pass
767,0,1,8797,459,4955,3,406,571,0,0,0,Pass
114,0,1,7150,176,854,1,1583,1845,0,2,1,Pass
783,1,1,8121,744,5039,3,885,784,0,1,1,Pass
770,1,1,1194,317,5017,2,618,1969,1,1,0,Pass
364,1,1,6828,657,7819,0,862,1115,1,1,0,Pass
1219,0,0,2415,740,2631,2,570,775,0,2,2,Pass
1920,0,1,3901,948,6237,2,1058,165,1,0,0,Pass
1996,0,0,8355,762,7782,3,512,1819,1,2,1,Pass
352,1,0,6645,343,5909,3,86,1968,0,1,1,Pass
1230,0,0,8161,585,9665,3,451,812,1,0,0,Pass
552,1,1,7981,556,8278,0,1182,215,1,1,1,Pass
900,1,1,3509,953,2657,1,520,244,0,2,0,Pass
49,0,1,8644,700,7507,0,1554,912,1,2,1,Pass
1843,1,0,9339,654,1782,3,1528,68,0,1,2,Pass
1822,0,1,3463,648,8835,1,13,1244,0,1,2,Pass
729,1,1,8084,855,2861,2,1565,1130,1,1,2,Pass
1929,0,1,3560,586,8959,3,1482,99,0,0,2,Pass
1375,0,0,9682,324,1640,0,805,1805,1,1,1,Pass
1641,0,1,4248,23,7487,2,598,1387,0,0,0,Pass
938,1,0,4840,6,3578,2,1278,110,1,2,1,Pass
1342,0,0,861,190,3297,0,545,209,0,1,2,Pass
884,0,0,6219,385,1240,1,73,328,0,2,2,Pass
849,1,0,350,160,498,2,702,349,1,0,0,Pass
567,0,1,6772,996,5977,1,489,1439,1,2,1,Pass
1447,1,0,1971,0,8531,0,367,1473,0,2,1,Pass
913,0,0,8892,190,3511,0,1330,1427,0,1,0,Pass
1758,1,1,2294,515,5046,0,1994,1304,0,2,0,Pass
447,0,1,2575,921,6989,0,522,429,1,1,2,Pass
1661,1,0,8965,665,9359,3,1031,1242,0,1,1,Pass
1557,1,0,8651,417,7944,3,1803,1423,1,0,1,Pass
214,0,1,3694,856,1669,2,0,1781,1,0,1,Pass
1714,0,1,5583,757,1032,1,1744,1911,1,1,1,Pass
1670,0,1,1122,206,3023,1,32,580,0,0,1,Pass
1759,0,0,9820,787,5692,3,1044,1723,0,1,2,Pass
1698,0,1,4963,127,7768,0,1573,1546,1,1,0,Pass
1247,0,1,7575,502,9161,2,1367,957,0,2,0,Pass
1051,0,1,1799,513,6651,3,1007,455,1,2,2,Pass
207,0,0,1254,354,2244,2,873,1718,1,0,1,Pass
633,1,1,4739,701,72,1,911,1440,1,0,0,Pass
854,1,1,3775,845,8132,2,909,989,0,0,2,Pass
706,1,1,3345,215,5678,0,1289,1817,1,2,2,Pass
69,1,1,7661,239,193,0,1896,1952,0,0,2,Pass
419,1,1,8011,292,5312,3,1396,1341,1,0,1,Pass
295,1,0,5612,865,5833,1,561,744,1,0,0,Pass
692,1,0,4623,946,4641,3,453,1635,0,2,2,Pass
1856,0,1,2600,784,8630,0,719,168,1,0,2,Pass
966,1,0,2313,371,456,1,328,1162,1,2,0,Pass
448,1,0,7651,130,7418,1,542,686,0,0,0,Pass
823,0,0,7565,528,2461,0,728,1676,1,0,0,Pass
480,1,1,4588,102,7844,1,571,1327,1,2,1,Pass
827,1,0,6443,416,7498,2,1218,877,0,2,1,Pass
290,1,0,57,598,9352,3,547,156,1,1,1,Pass
1156,1,0,4024,353,7227,0,1494,1004,1,0,1,Pass
980,0,0,5311,543,6747,2,601,114,1,1,2,Pass
1465,1,1,7341,924,303,2,1319,1423,0,0,1,Pass
748,0,1,6181,366,3173,2,1758,1460,0,2,0,Pass
561,0,0,6448,28,1574,1,807,329,0,0,2,Pass
203,1,0,1189,580,9327,1,839,1106,1,0,2,Pass
1048,1,0,861,134,4914,0,1372,182,0,1,1,Pass
1053,1,0,9659,913,595,3,1755,565,0,1,1,Pass
1142,1,1,9088,57,4807,0,446,1244,0,0,0,Pass
1110,0,1,6404,499,2479,3,1907,1759,1,0,0,Pass
190,1,1,921,38,6299,2,1431,1770,1,1,0,Pass
5,0,1,1633,655,9923,3,649,1742,1,2,1,Pass
763,0,0,5255,0,4439,2,1858,1596,1,1,1,Pass
1267,0,1,2227,716,6462,1,890,1304,1,1,0,Pass
1812,1,0,9182,707,8421,0,141,1540,1,1,2,Pass
643,0,1,2973,934,8310,1,1156,1774,0,0,1,Pass
72,0,0,6178,527,656,1,136,1840,0,0,1,Pass
850,1,0,7285,624,2958,0,1337,700,1,1,0,Pass
1921,0,0,1578,29,6888,1,1988,1993,1,1,2,Pass
1751,1,1,1604,711,8686,2,299,630,0,0,0,Pass
259,0,0,9871,463,4668,3,630,1953,1,2,1,Pass
1907,0,0,5330,484,6367,2,1678,1338,1,1,2,Pass
1212,0,1,2010,402,7486,2,770,530,1,2,1,Pass
1808,1,1,6940,329,6892,3,458,68,1,0,0,Pass
564,1,0,3754,46,6979,3,577,356,1,2,0,Pass
1652,1,0,462,825,8131,1,439,1844,1,1,0,Pass
702,1,1,6892,324,864,0,1051,295,0,1,2,Pass
1678,1,1,6857,35,9811,2,576,1592,0,2,0,Pass
1588,0,1,3826,741,4031,3,862,1459,0,2,0,Pass
1863,0,0,2111,14,8556,1,721,359,0,2,1,Pass
1692,1,1,7022,232,4585,1,614,1310,1,1,0,Pass
81,0,1,8595,853,1587,3,1401,929,0,2,0,Pass
1960,0,1,5268,595,4458,3,1796,1316,0,0,2,Pass
1065,1,0,6714,532,2475,3,1673,1731,1,0,0,Pass
416,0,0,1596,951,8545,1,1960,447,1,1,0,Pass
1127,0,0,2333,911,9742,0,356,1104,1,2,1,Pass
841,1,0,3437,127,1838,1,631,1600,1,1,1,Pass
476,0,0,7750,320,5874,0,557,1160,0,1,1,Pass
1696,1,0,660,104,6675,3,982,1698,0,0,2,Pass
1201,1,0,2687,816,4821,3,1853,500,0,1,1,Pass
1614,1,0,4796,25,5939,1,1726,1324,0,0,1,Pass
1981,1,0,6294,387,6098,1,939,598,0,2,2,Pass
1461,1,1,3700,11,9910,1,6,1246,0,0,2,Pass
526,0,0,3148,471,2346,0,1395,411,0,2,1,Pass
255,1,1,3949,296,9412,0,1021,1874,1,2,2,Pass
1629,0,1,7474,916,9309,2,544,827,1,0,1,Pass
260,1,1,4249,678,9078,2,1710,1323,0,0,1,Pass
877,1,0,4187,932,4559,3,1010,1942,0,2,1,Pass
1332,1,0,7230,668,8202,2,1898,600,0,1,1,Pass
59,0,0,4221,291,6804,2,1577,376,1,2,2,Pass
983,1,1,737,107,604,2,466,1297,1,1,2,Pass
254,0,1,5521,407,6068,0,633,1396,0,0,2,Pass
1155,0,1,4604,301,1757,3,43,1414,0,0,1,Pass
550,0,1,3391,63,7449,0,837,507,0,1,2,Pass
1796,0,0,9306,159,96,2,185,1222,0,0,1,Pass
128,0,0,5892,567,9197,0,1876,1605,0,1,1,Pass
1828,0,0,134,665,1513,3,1604,1588,1,0,0,Pass
207,0,0,3260,496,8845,0,719,1253,1,1,2,Pass
1923,1,0,9440,283,5982,3,391,1746,1,1,2,Pass
643,1,1,4585,819,1177,3,978,1576,1,1,2,Pass
703,1,0,136,185,8790,0,813,1241,1,0,0,Pass
1108,0,1,2682,726,8065,2,647,965,1,2,1,Pass
1932,1,1,3617,270,8029,1,1347,29,0,1,2,Pass
598,1,0,9029,363,5418,2,15,797,0,0,2,Pass
1387,0,0,5696,539,2686,0,106,1388,1,1,2,Pass
1126,1,0,991,862,9112,1,986,58,0,1,2,Pass
790,0,1,9179,696,6664,3,242,222,1,2,2,Pass
346,1,1,7935,766,2706,2,1930,1442,0,2,2,Pass
304,1,0,7659,416,1866,3,160,597,1,0,0,Pass
1667,0,0,8975,203,1634,1,820,436,0,0,1,Pass
1304,1,1,43,872,4328,1,841,797,1,1,2,Pass
284,0,0,9899,93,1651,0,1231,1833,1,0,0,Pass
181,1,0,3528,847,5092,3,1654,315,0,2,1,Pass
1371,1,1,6321,817,1650,0,1364,1314,0,2,0,Pass
602,0,0,8031,309,7414,1,222,977,1,0,2,Pass
1710,1,1,7007,126,9038,1,797,1983,0,2,1,Pass
514,0,1,4451,479,5541,2,1136,1095,1,2,0,Pass
622,1,1,9545,611,6040,3,1959,629,0,1,0,Pass
1827,0,0,7157,872,3756,3,1143,1346,0,0,0,Pass
877,1,1,4113,361,2724,0,1168,1221,0,0,1,Pass
1390,0,1,2490,312,3815,0,1972,175,1,2,2,Pass
1370,0,1,5630,605,679,2,842,714,0,0,2,Pass
796,0,0,4233,919,2245,3,1624,567,0,0,2,Pass
1467,0,0,679,685,9816,0,1639,202,1,2,0,Pass
897,0,0,7482,209,1668,0,1720,1547,1,0,0,Pass
17,1,1,9349,961,2271,0,764,1603,1,0,1,Pass
1387,1,1,4361,962,680,3,952,1480,0,0,0,Pass
1750,1,0,388,339,7289,3,1486,1821,1,1,2,Pass
914,0,1,5250,386,3428,1,1441,1010,1,0,0,Pass
16,1,1,6467,814,8163,0,1928,205,0,2,2,Pass
1240,0,1,2275,497,4607,2,764,1388,0,1,0,Pass
1262,0,1,6432,841,3963,0,1748,463,1,1,2,Pass
1800,0,1,2078,475,2498,3,1076,1293,0,0,1,Pass
488,1,0,5470,163,483,0,1214,1386,1,2,1,Pass
58,0,1,6965,59,2357,0,1337,1850,0,1,0,Pass
978,1,0,176,727,2926,2,1254,1566,0,2,0,Pass
1772,0,0,8220,2,9014,3,1144,386,0,0,2,Pass
265,1,1,5468,136,17,0,1163,1016,0,2,2,Pass
153,0,1,7915,216,5571,2,1685,875,1,1,2,Pass
1250,0,0,361,884,7988,2,1024,299,1,1,2,Pass
613,1,1,8682,192,5179,0,1890,105,0,2,1,Pass
1824,0,0,3809,140,1519,3,1019,1655,1,1,2,Pass
1693,1,1,1267,567,7425,1,549,1686,0,2,0,Pass
414,1,1,5088,801,9422,2,674,436,0,2,2,Pass
1802,0,0,9764,451,3337,1,1974,1625,1,0,1,Pass
1791,0,1,1124,998,1326,2,1869,1366,1,2,1,Pass
605,0,1,1468,847,7210,2,1343,1730,0,2,2,Pass
1652,1,0,9195,59,3567,3,776,521,0,1,1,Pass
51,0,0,6857,500,7963,2,715,1882,0,2,0,Pass
1557,1,1,3481,167,2448,3,558,1429,1,1,0,Pass
1632,1,1,8657,344,2327,2,1465,1110,1,0,1,Pass
1445,1,0,8273,964,2438,2,1679,1418,0,0,2,Pass
1095,1,1,951,698,5626,3,839,932,1,1,2,Pass
176,0,1,647,430,2902,1,604,1747,1,2,0,Pass
335,0,0,3665,546,210,2,1207,747,0,0,1,Pass
671,1,1,5637,635,7991,1,1062,502,1,0,1,Pass
1629,1,1,7529,868,9695,2,62,574,1,2,0,Pass
1282,1,1,8867,866,9442,2,387,16,0,2,1,Pass
944,0,1,1610,444,5635,3,768,1272,0,2,0,Pass
323,0,0,6286,110,8994,3,1449,540,1,2,0,Pass
510,1,0,4575,466,20,2,1334,639,1,0,0,Pass
88,1,1,50,202,7925,1,1602,1964,1,0,1,Pass
1786,1,1,4392,790,9510,3,1209,1380,0,1,0,Pass
848,1,0,5841,206,378,0,519,1277,1,1,1,Pass
593,0,1,5029,763,4530,1,1076,1999,1,1,1,Pass
1955,0,1,4906,279,897,2,998,213,1,2,0,Pass
1975,1,1,1273,663,3970,2,1815,934,1,2,2,Pass
197,0,0,4099,481,638,0,557,1943,0,1,2,Pass
1916,1,1,2265,631,1987,0,1167,166,0,2,1,Pass
1346,0,0,4545,504,3319,2,700,556,1,1,0,Pass
652,0,0,5739,862,5922,2,240,903,0,2,1,Pass
241,1,0,8315,368,1554,3,728,890,0,1,0,Pass
1657,1,0,7513,86,6416,0,1020,843,0,2,2,Pass
452,0,1,8155,147,9912,2,1027,864,1,1,1,Pass
433,0,1,732,452,399,2,57,1710,0,2,1,Pass
934,1,1,2365,867,8438,3,277,1094,1,1,0,Pass
1982,1,1,7969,110,6291,2,1455,757,0,0,1,Pass
522,0,1,2159,594,3223,2,663,1280,0,0,2,Pass
511,1,1,9704,311,3090,1,1112,1201,1,0,0,Pass
1217,1,1,4976,215,8892,3,707,1082,1,2,2,Pass
450,1,0,8945,632,565,3,1344,732,0,0,0,Pass
978,0,1,9330,619,8645,1,774,1435,1,1,2,Pass
1948,1,1,6206,887,8902,1,275,698,0,1,2,Pass
946,1,1,6872,830,7413,2,1934,677,0,0,2,Pass
1342,0,1,7764,866,2929,3,194,1800,1,0,0,Pass
237,1,0,5097,229,5314,2,1853,563,0,1,2,Pass
1856,1,0,9514,268,419,3,1598,622,0,1,2,Pass
73,1,1,9963,198,6579,0,661,1752,0,2,2,Pass
952,1,1,2152,373,1038,3,556,1119,0,2,1,Pass
329,1,0,9722,505,258,1,1227,437,1,2,1,Pass
1283,1,0,154,220,1316,1,1184,1287,1,0,0,Pass
1046,1,0,8495,919,8328,3,1413,1457,1,1,1,Pass
377,0,1,4156,880,6376,1,1587,1402,1,0,2,Pass
1046,0,1,5946,477,980,2,444,1185,1,2,2,Pass
860,0,0,8045,609,6752,0,1102,1098,0,0,2,Pass
1800,0,0,6153,929,3541,1,91,1585,1,0,1,Pass
743,1,1,5340,954,9910,3,1341,1729,0,2,2,Pass
1540,0,0,7343,330,5579,1,286,903,0,0,1,Pass
1202,1,1,7982,25,2227,1,1853,305,0,0,1,Pass
1469,0,1,6287,674,7035,0,1588,1462,1,0,1,Pass
363,0,1,1303,251,5508,0,383,201,0,1,1,Pass
98,0,1,2575,302,8473,1,1855,471,0,0,0,Pass
653,0,0,7292,443,6502,3,1651,577,0,2,0,Pass
375,1,1,246,587,572,0,1151,1984,0,2,0,Pass
1419,1,1,1432,762,5258,1,814,44,1,0,2,Pass
911,1,0,5998,458,8990,0,1899,431,1,1,2,Pass
820,0,1,9221,863,3649,1,1974,1220,1,1,1,Pass
1764,1,1,7283,555,3066,3,1801,958,1,2,1,Pass
1584,1,0,1071,784,6961,1,305,592,1,1,1,Pass
252,0,0,8947,188,4380,1,417,1056,0,0,1,Pass
1872,1,0,7765,157,48,0,170,239,1,1,1,Pass
1028,0,1,2845,210,9461,0,607,1169,0,1,0,Pass
1776,1,1,8168,866,9780,1,1980,237,0,2,2,Pass
1063,1,0,5027,940,85,1,1694,1689,1,0,2,Pass
1719,0,0,9611,668,3866,3,518,395,0,0,1,Pass
1606,1,1,3224,966,3888,1,78,1288,0,2,2,Pass
467,0,1,17,169,6332,1,774,730,1,2,0,Pass
1024,0,1,3555,531,6187,0,992,1465,0,2,2,Pass
1360,1,0,4083,908,233,1,1534,800,0,0,0,Pass
858,1,1,1706,400,7804,3,101,1105,1,1,1,Pass
498,1,1,7384,117,6482,2,435,783,1,0,1,Pass
1847,1,1,4681,518,1742,2,1875,1599,1,1,2,Pass
1653,1,1,5900,179,648,1,1081,212,1,2,1,Pass
1072,1,1,3049,663,3002,1,49,429,1,2,0,Pass
626,1,0,8154,669,6464,3,1737,660,1,1,2,Pass
1771,0,1,6474,14,7872,3,1510,1725,1,2,2,Pass
731,1,1,8050,427,8672,1,1980,304,0,1,1,Pass
358,0,0,4443,162,7693,0,431,251,0,0,2,Pass
796,1,0,8692,288,1343,1,510,0,0,2,2,Pass
811,1,1,1228,99,9491,2,615,1120,0,1,0,Pass
43,1,0,6947,313,7017,0,76,1130,1,1,2,Pass
1949,1,0,419,386,2756,3,124,1707,0,2,0,Pass
1624,1,1,3092,669,7225,2,1015,506,0,0,0,Pass
808,1,1,517,923,1064,3,641,1736,0,1,1,Pass
844,0,0,6046,158,9902,3,223,282,1,2,0,Pass
1651,1,1,7225,453,2675,0,1543,188,0,0,0,Pass
1148,1,0,8696,614,1160,3,1369,379,1,0,0,Pass
1520,1,0,4169,854,5408,3,116,501,0,1,0,Pass
1285,0,0,7550,73,7464,1,1851,504,0,2,0,Pass
153,1,1,8898,394,1946,0,797,893,1,2,0,Pass
1056,1,0,7869,984,3316,1,699,905,1,2,2,Pass
1235,0,1,4655,268,5454,3,1452,215,1,0,1,Pass
1087,0,1,3763,770,769,2,228,716,1,1,0,Pass
574,1,0,7410,963,7771,3,75,1135,0,0,2,Pass
1612,1,1,5552,907,8504,0,1489,955,0,0,2,Pass
1313,0,0,8460,517,6963,0,951,1164,0,0,2,Pass
543,0,1,5864,984,3202,2,1249,1868,0,1,2,Pass
17,0,0,5809,933,4488,0,783,1616,0,2,2,Pass
1304,1,1,4144,855,8972,0,658,331,1,1,2,Pass
121,0,0,3173,855,5024,2,67,1909,1,2,1,Pass
1167,0,1,6333,642,7780,2,870,176,0,0,2,Pass
1234,0,1,3922,273,465,2,838,400,0,2,0,Pass
506,0,0,824,652,5371,0,850,14,0,0,0,Pass
1627,0,0,9920,218,2262,0,1644,337,1,1,1,Pass
1957,0,1,2605,993,6113,2,1674,256,0,0,0,Pass
1552,1,0,1868,909,2873,2,1757,575,0,2,1,Pass
186,1,0,6248,40,701,3,855,1133,1,1,2,Pass
1558,0,1,2755,678,2456,2,913,1631,1,0,0,Pass
873,0,1,264,379,5907,3,1602,771,1,0,2,Pass
1947,1,1,4516,67,2049,0,211,1484,0,1,0,Pass
288,0,1,3981,500,8541,2,1159,414,1,1,0,Pass
809,1,1,114,770,7430,2,64,1487,0,1,1,Pass
1219,0,0,5737,376,2547,3,1076,1889,1,0,2,Pass
1827,1,0,1376,952,5402,3,645,839,0,2,0,Pass
1347,1,0,8979,22,4212,1,71,1162,1,2,1,Pass
1781,0,1,3412,686,8419,3,20,1504,0,2,1,Pass
1290,1,0,1712,0,1851,1,292,274,0,1,0,Pass
822,0,0,549,588,8054,0,1360,1055,1,2,2,Pass
43,1,1,6073,159,3626,1,381,1481,0,2,2,Pass
1144,0,0,4413,82,5919,1,1821,578,0,1,2,Pass
1733,0,1,4104,874,404,3,728,1659,1,2,1,Pass
1317,1,0,4537,104,5495,3,1314,1171,1,2,1,Pass
655,1,1,2460,302,3019,1,382,1888,1,0,0,Pass
530,0,1,8164,339,7404,2,87,548,0,2,1,Pass
812,0,0,8321,45,3207,0,727,1399,0,2,2,Pass
606,1,0,5104,810,1870,2,296,467,0,0,1,Pass
1175,0,0,8633,330,4479,2,1647,1289,0,1,0,Pass
611,0,0,6830,124,1709,0,720,119,1,1,1,Pass
1495,0,1,1143,306,5118,3,756,730,1,2,0,Pass
130,1,0,1154,250,8428,3,1247,975,0,0,1,Pass
810,1,0,750,931,3952,3,151,330,0,2,1,Pass
217,1,1,6688,289,2769,2,422,664,1,0,1,Pass
1196,0,0,2935,287,5747,0,647,1567,0,0,1,Pass
480,1,1,5922,968,1907,1,118,1974,1,0,0,Pass
48,0,0,8233,976,7639,1,234,331,1,1,0,Pass
966,0,0,8032,333,6331,0,1158,921,1,2,0,Pass
980,0,0,4016,700,7183,2,1044,666,0,2,1,Pass
983,1,0,231,530,9204,3,442,1976,0,2,0,Pass
432,0,1,3063,66,9743,1,1134,419,1,2,1,Pass
1111,1,0,3124,284,8460,1,653,1895,0,2,1,Pass
1942,0,1,5342,129,5788,0,1073,758,1,1,0,Pass
1927,0,1,3446,737,8306,1,808,884,1,1,2,Pass
82,1,1,4501,110,7551,3,1513,1579,1,0,2,Pass
558,0,1,2832,504,7894,3,1145,932,0,2,2,Pass
1386,0,1,7168,85,1266,1,1235,247,0,0,0,Pass
623,1,1,9061,188,6093,2,1982,1513,0,0,0,Pass
1949,0,1,6834,470,4994,1,816,1481,0,2,1,Pass
568,0,0,1499,360,2650,0,840,1262,0,2,2,Pass
1766,0,1,482,856,9596,1,1937,663,0,2,1,Pass
735,0,1,969,315,9670,1,1321,776,0,1,0,Pass
313,0,0,1786,743,3298,1,1913,1813,0,0,0,Pass
406,1,1,8154,235,1226,1,1415,741,1,0,2,Pass
1411,1,1,483,681,1332,0,1422,461,0,2,0,Pass
247,1,0,4568,60,9761,3,1431,1279,1,2,1,Pass
317,0,1,4347,275,6407,0,1897,1430,0,0,1,Pass
855,1,1,7074,553,6167,2,1827,1464,1,2,1,Pass
1000,1,1,2927,903,8018,3,1954,528,1,1,0,Pass
1781,1,1,2599,784,9213,2,165,1246,1,0,0,Pass
1889,0,0,8050,168,5980,1,1669,1349,0,2,0,Pass
314,1,1,3177,97,963,0,1498,135,0,0,1,Pass
636,1,0,8341,682,3839,1,1569,1720,0,0,0,Pass
954,1,0,5083,382,9020,0,1793,1557,1,1,0,Pass
1947,1,1,3917,750,969,2,1844,1559,1,1,1,Pass
560,0,0,6244,307,2959,2,938,98,0,0,2,Pass
1432,1,1,3106,402,9895,3,912,524,0,0,0,Pass
52,0,0,2507,445,1873,2,520,355,0,1,1,Pass
1141,1,0,7418,996,2201,1,474,198,1,1,2,Pass
7,0,0,4553,62,7516,3,592,871,0,0,2,Pass
1906,1,1,1266,223,593,1,438,1363,1,2,0,Pass
1012,0,0,9787,166,6764,3,568,1719,0,2,1,Pass
357,0,1,2870,730,5701,3,1133,1577,0,2,1,Pass
1536,1,0,4254,937,9821,2,1561,1207,0,1,0,Pass
1185,0,0,869,102,6248,2,201,278,1,2,2,Pass
1993,1,0,8225,374,1791,0,430,1138,0,2,2,Pass
1187,0,0,9007,879,6437,0,563,1574,0,2,1,Pass
1001,1,0,5559,605,9635,0,1747,32,0,2,0,Pass
1951,0,0,7655,33,4950,3,1388,684,0,2,2,Pass
1698,1,0,3171,615,7915,2,856,1762,0,0,0,Pass
1078,1,0,4945,947,2533,3,834,1638,0,2,0,Pass
1186,1,1,5931,441,9918,1,1132,1475,1,1,0,Pass
577,1,1,7157,911,9474,0,102,1292,0,2,1,Pass
735,1,1,8054,759,7107,3,947,1287,1,1,0,Pass
1157,0,1,9403,638,8573,3,813,1247,1,1,0,Pass
1274,1,1,7615,819,5378,0,849,1934,1,0,2,Pass
1024,1,0,2686,286,2392,3,125,237,1,1,1,Pass
351,0,1,816,223,1223,2,1501,1505,1,1,2,Pass
585,0,0,570,22,4871,2,1948,987,1,0,2,Pass
1586,1,0,584,229,9342,1,1007,1683,0,1,2,Pass
658,0,0,6527,279,8833,1,1221,1688,0,2,2,Pass
114,0,0,7926,836,1464,0,1347,1247,1,1,2,Pass
1016,0,1,1436,716,3836,1,1220,591,0,0,0,Pass
1256,0,1,9388,205,5910,0,212,1230,1,1,2,Pass
657,1,0,9076,378,821,0,1333,1972,1,1,1,Pass
1656,0,1,4653,312,8474,3,99,1537,0,1,1,Pass
1899,0,0,5085,815,1990,1,1626,420,1,2,2,Pass
1005,1,0,8160,394,5577,2,270,1634,1,2,2,Pass
1554,1,1,7901,340,9199,3,434,263,1,0,2,Pass
1871,0,0,2380,585,1900,3,1242,1606,1,0,1,Pass
137,1,1,236,510,3567,2,1571,304,0,0,2,Pass
1199,0,1,970,357,1482,2,970,1244,1,0,2,Pass
1598,0,0,1366,295,8728,1,1505,1755,1,1,0,Pass
376,1,0,5079,503,3088,3,342,301,0,2,1,Pass
1848,1,0,3478,976,2287,1,1717,636,0,2,1,Pass
1550,1,0,8624,140,8059,0,597,1884,1,1,2,Pass
779,0,0,7004,938,9626,2,1320,981,1,1,2,Pass
817,1,1,9588,914,5321,1,1876,422,1,1,1,Pass
1682,1,1,9241,503,7312,0,1190,880,1,1,0,Pass
106,1,1,7526,96,1052,1,78,226,0,2,2,Pass
1762,1,0,2046,988,4973,3,45,1311,0,1,0,Pass
539,1,0,5257,329,8839,0,466,1153,1,1,0,Pass
1244,0,1,2257,512,6253,0,1740,545,1,2,0,Pass
402,1,0,6243,24,7935,0,353,686,0,0,2,Pass
778,1,1,5257,284,9757,2,308,894,1,1,1,Pass
357,1,1,8604,435,1372,0,205,909,1,2,0,Pass
992,0,1,6189,35,3997,0,1834,1289,0,2,1,Pass
869,0,0,1532,378,438,2,1515,1663,1,2,2,Pass
1771,0,1,3113,554,8337,2,1988,444,1,2,1,Pass
1262,1,0,7680,360,6057,0,147,154,1,0,2,Pass
1779,0,0,5002,352,1132,3,520,398,1,0,0,Pass
100,1,1,9798,79,8162,1,684,1395,1,1,2,Pass
779,0,0,3054,470,4292,1,1522,30,1,0,2,Pass
1030,1,0,8893,359,7408,1,1457,1175,1,2,1,Pass
1071,1,0,1766,583,9010,0,1179,1928,0,1,1,Pass
493,0,1,2727,223,597,0,351,1196,1,1,0,Pass
1091,1,0,8516,383,2191,1,1474,542,1,0,1,Pass
556,0,1,2104,305,4451,0,149,771,0,1,1,Pass
297,0,1,1405,830,3288,2,1912,510,1,0,1,Pass
1009,1,1,9589,520,912,1,1795,392,1,0,1,Pass
106,0,0,457,237,8828,3,172,1889,0,0,0,Pass
1425,0,1,7509,116,7283,3,700,1727,1,0,0,Pass
1131,1,0,126,966,3881,2,516,25,0,2,0,Pass
1581,1,1,4900,203,4309,3,1701,1031,1,2,1,Pass
1768,1,0,6489,631,2595,2,245,17,1,1,1,Pass
706,1,1,3852,800,577,2,308,1673,1,1,0,Pass
506,1,1,2822,814,8734,0,6,1535,1,2,2,Pass
19,1,1,8475,782,5317,0,1090,744,0,0,1,Pass
1939,0,0,6724,596,223,2,1713,1315,0,1,2,Pass
1856,0,1,6784,84,3055,3,666,1153,1,0,1,Pass
1887,0,0,3827,661,8368,0,1170,248,1,0,2,Pass
1618,0,1,7550,298,4865,0,905,347,0,1,2,Pass
1220,1,0,5622,236,4346,0,1702,96,0,0,0,Pass
1867,0,0,3496,225,2863,3,1788,1431,1,2,2,Pass
994,0,0,4018,146,8665,0,62,667,0,1,1,Pass
137,1,0,2420,325,764,1,1974,864,1,1,1,Pass
1106,0,0,5501,432,2812,2,1179,384,0,0,1,Pass
434,0,1,4121,516,7809,2,1640,1802,1,2,1,Pass
