@relation sheet
@attribute in1 real
@attribute in2 real
@attribute in3 real
@attribute in4 real
@attribute in5 real
@attribute in6 real
@attribute in7 real
@attribute in8 real
@attribute in9 real
@attribute in10 real
@attribute in11 real
@attribute in12 real
@attribute class {Pass,Fail}
@data
227,1,0,798,753,3475,3,1489,1403,1,1,2,Pass
1625,1,1,1282,668,871,3,94,237,0,2,2,Pass
1146,0,1,3373,915,3009,1,475,1643,1,1,1,Pass
1986,0,1,6902,215,5648,0,575,1603,1,0,2,Pass
401,0,0,882,449,640,3,1835,379,0,0,2,Pass
1985,1,1,9172,566,8543,0,1834,282,1,1,1,Pass
1311,1,1,5451,358,8293,2,745,1114,1,1,0,Pass
431,0,0,3280,811,4311,0,1068,290,1,2,2,Pass
800,0,1,1923,574,3631,0,1205,1624,0,2,1,Pass
54,1,1,9785,582,2628,0,1801,250,1,1,2,Pass
301,1,1,396,441,9704,0,489,1557,1,0,0,Pass
786,0,1,4103,972,2842,2,338,678,1,2,2,Pass
1542,1,1,1413,72,3873,0,1242,1830,0,2,1,Pass
324,0,0,2493,497,3883,0,575,1994,0,0,1,Pass
1257,0,1,8195,227,5993,3,1142,960,1,1,0,Pass
1355,1,1,54,632,8480,0,1748,765,0,1,0,Pass
953,1,0,7930,658,293,3,1077,219,0,1,2,Pass
1322,0,0,4234,79,3085,0,1967,1704,1,0,1,Pass
281,0,1,5236,185,8855,2,442,1792,0,1,1,Pass
469,1,0,9128,956,5408,3,839,1284,1,0,0,Pass
1087,0,0,4039,874,4890,3,1586,380,0,0,0,Pass
580,1,1,5820,355,369,3,477,288,1,2,2,Pass
1186,0,1,6849,600,7091,3,418,1357,1,0,2,Pass
319,1,0,8489,38,1794,1,1565,890,0,1,1,Pass
493,0,0,7118,679,2528,0,124,1328,1,1,2,Pass
129,1,1,6495,755,1919,1,877,833,0,1,0,Pass
1178,0,0,6464,238,9867,2,890,1274,1,0,1,Pass
1126,0,0,3301,147,7870,2,843,1402,1,0,1,Pass
536,0,1,8644,21,4295,1,272,924,0,2,0,Pass
909,1,1,8174,438,2862,2,1201,680,1,1,2,Pass
629,1,0,6706,568,992,3,860,1181,0,0,0,Pass
583,1,0,2742,360,9434,2,1458,1715,1,1,2,Pass
1925,1,1,75,810,2413,0,1159,1844,1,2,0,Pass
1991,1,0,1317,296,6710,1,829,1123,0,2,1,Pass
1771,1,1,7515,820,7696,2,132,1340,1,2,0,Pass
1680,0,1,5401,964,5903,1,1640,1570,0,2,2,Pass
44,0,1,8760,948,5043,3,367,1312,0,2,0,Pass
827,1,0,14,118,7438,2,1829,814,0,2,2,Pass
1391,1,0,8560,183,6027,2,766,333,0,0,2,Pass
223,0,0,7705,755,5716,1,688,1621,0,1,1,Pass
592,0,0,6285,952,1031,2,1986,227,1,0,0,Pass
840,1,1,1959,847,3534,3,477,872,1,2,2,Pass
72,0,1,6483,62,2640,0,309,276,1,0,0,Pass
1697,1,0,5073,427,49,0,1500,618,1,0,0,Pass
1527,1,1,3695,779,4522,0,1164,276,0,1,1,Pass
1786,0,0,6346,872,6653,2,1879,1134,0,1,2,Pass
540,0,1,6921,304,7728,3,933,840,0,1,1,Pass
388,0,1,7501,266,6508,0,161,269,1,2,2,Pass
1800,1,1,8897,219,2250,3,216,600,0,1,2,Pass
112,1,0,8018,615,8611,2,696,62,1,1,2,Pass
175,1,1,1059,290,9882,2,825,1134,0,1,0,Pass
1508,1,1,2841,957,6782,2,418,1164,1,2,1,Pass
1494,0,0,8598,734,9977,1,1555,773,1,1,0,Pass
1606,1,0,2860,504,1175,0,1042,1124,1,2,2,Pass
1847,0,0,7,753,6748,3,620,1771,0,0,1,Pass
608,0,0,5215,322,1614,1,1043,1429,1,1,2,Pass
1145,0,1,2049,825,6099,1,1046,1136,1,1,2,Pass
907,0,1,4434,193,4465,0,282,1856,0,2,1,Pass
1481,1,0,5304,763,1271,3,1867,1269,1,1,2,Pass
1781,0,1,1388,342,7828,1,1366,1782,1,1,1,Pass
277,1,0,1703,241,859,1,1231,1775,0,2,2,Pass
492,1,1,3296,185,8791,2,1970,573,1,2,2,Pass
1164,1,1,1352,829,9194,3,1297,1058,0,1,1,Pass
48,0,0,2971,598,2854,2,0,731,1,0,2,Pass
544,0,1,7051,140,6398,0,184,1366,0,0,1,Pass
213,0,1,1746,460,2675,3,1535,1401,1,2,2,Pass
244,0,1,748,285,5925,1,328,1766,1,1,1,Pass
464,0,1,3447,401,477,3,900,1874,1,1,1,Pass
991,0,0,1408,816,3452,1,1757,1117,0,1,0,Pass
902,0,0,7139,224,7083,0,963,1091,0,1,1,Pass
1672,1,1,4951,432,3783,3,93,1240,0,2,0,Pass
401,1,1,2300,963,3056,1,790,393,1,2,0,Pass
616,1,1,426,578,7045,1,1497,839,1,2,2,Pass
683,0,0,4831,978,2087,2,723,1863,1,2,0,Pass
1244,0,1,4605,612,2256,1,524,332,1,2,0,Pass
353,0,0,9189,819,6150,3,1801,398,0,2,0,Pass
1601,0,1,1468,463,7961,0,169,1979,0,1,2,Pass
177,0,1,9345,56,7246,1,529,83,0,2,0,Pass
1062,1,0,256,254,2350,1,687,121,1,2,1,Pass
1069,0,1,9327,213,7783,0,128,765,0,0,2,Pass
1374,0,0,682,61,678,0,166,1534,1,1,1,Pass
471,1,0,5589,255,6183,0,1266,565,1,2,2,Pass
364,1,1,5141,500,7730,2,482,1268,0,0,1,Pass
1795,0,1,3876,487,5499,3,1423,1173,1,2,0,Pass
1654,1,0,9543,546,4221,1,926,1366,1,0,2,Pass
553,0,0,5126,485,6859,1,1017,1321,0,0,2,Pass
1763,0,0,1535,979,9884,2,1425,994,1,1,0,Pass
593,0,1,3071,167,5529,2,842,258,1,1,1,Pass
1502,0,1,6951,427,1517,1,683,792,0,0,0,Pass
1094,0,1,4111,800,8753,1,617,1902,1,1,1,Pass
257,0,1,8754,905,3850,0,1511,314,0,0,1,Pass
1428,0,0,4877,793,1624,0,308,978,1,1,1,Pass
123,1,1,9406,69,5285,1,1209,1146,0,2,0,Pass
283,0,0,6637,461,6639,1,1414,322,1,0,0,Pass
1691,1,1,8961,739,2508,1,1232,15,1,0,0,Pass
1066,0,0,8569,501,512,0,481,1731,0,1,0,Pass
1699,1,0,2830,543,7877,2,1523,1649,1,0,1,Pass
1940,1,1,5690,744,3311,1,1507,1776,1,1,2,Pass
1014,1,0,5023,343,1553,1,1687,1736,1,2,0,Pass
1583,0,1,1791,127,777,2,1107,19,0,0,2,Pass
971,1,0,6491,76,1516,2,214,50,0,1,1,Pass
1441,1,1,3779,673,6135,3,51,1384,0,1,0,Pass
633,0,1,4064,338,394,3,983,1259,1,1,1,Pass
1010,0,0,2985,828,2058,3,1679,574,1,1,0,Pass
1561,1,0,7369,876,6042,1,1131,276,0,2,2,Pass
798,1,0,2530,676,5278,3,187,1382,1,2,0,Pass
1928,0,1,4408,474,7253,3,1085,317,1,2,2,Pass
1488,0,1,6868,490,1306,1,1048,915,1,2,0,Pass
1827,0,1,5228,628,8911,2,496,1867,1,0,1,Pass
1656,0,1,7027,288,5981,2,1758,1432,1,1,2,Pass
570,0,1,3274,84,4979,3,1731,931,0,2,0,Pass
1159,1,0,1259,216,7649,2,338,638,0,2,0,Pass
638,0,0,8694,672,1097,1,1295,1181,0,0,2,Pass
1982,1,1,4130,448,6970,1,1392,1228,0,2,2,Pass
1795,0,1,3930,662,5650,2,1174,147,1,0,1,Pass
1731,1,0,5705,521,4423,0,127,429,0,0,0,Pass
1214,0,0,6187,783,6040,3,1556,832,0,0,0,Pass
413,1,0,2490,547,3006,0,338,1055,1,1,2,Pass
217,0,0,8522,277,1234,1,1104,898,1,2,0,Pass
1027,1,0,1914,716,9730,3,20,815,1,0,2,Pass
555,1,0,9232,278,1949,1,1242,1865,0,0,1,Pass
1298,1,1,6967,783,9119,0,523,622,0,2,2,Pass
1121,1,0,9135,111,8707,2,1597,566,0,0,2,Pass
164,1,0,2841,614,4283,3,853,1375,0,0,0,Pass
873,1,0,1238,402,758,3,413,510,1,2,2,Pass
1866,1,1,8996,161,3526,2,316,807,1,1,1,Pass
674,1,1,5932,177,4931,0,1369,1269,1,0,0,Pass
980,0,1,7811,220,1593,3,1811,412,1,2,0,Pass
1326,0,0,7219,785,7779,0,1353,996,1,0,0,Pass
1428,1,1,1773,862,5081,0,1497,456,1,2,1,Pass
65,1,1,6757,921,468,2,415,915,0,0,1,Pass
592,1,1,1266,861,1652,2,1236,1476,0,2,2,Pass
1008,0,1,2296,121,931,0,1705,1280,1,0,0,Pass
701,0,1,108,100,4897,1,246,717,0,2,1,Pass
1779,0,0,6172,52,9683,3,859,1815,1,1,0,Pass
629,0,1,4481,85,786,0,1226,339,0,1,2,Pass
595,0,0,763,359,5029,3,1256,169,1,2,0,Pass
1922,1,0,6591,464,8868,1,183,390,1,0,0,Pass
1789,1,0,4599,664,3442,0,1960,1830,1,0,0,Pass
321,1,1,477,395,5932,1,1450,888,1,0,1,Pass
1086,0,0,9838,441,2235,3,1842,147,1,0,1,Pass
496,1,0,63,344,6331,3,1054,1294,0,0,2,Pass
965,0,1,9239,171,6270,3,1874,1029,0,1,1,Pass
1297,0,1,577,379,6073,3,1990,1919,1,1,0,Pass
1077,1,0,3588,747,8530,2,466,1652,0,0,0,Pass
662,1,1,7434,329,8700,3,543,1924,0,1,2,Pass
737,1,0,7521,49,1768,1,1220,1834,1,0,1,Pass
1668,0,0,217,187,9969,1,1154,1735,1,1,1,Pass
623,0,1,2178,580,3626,0,1044,1026,0,1,0,Pass
673,0,0,2745,986,7023,2,1822,1140,0,0,1,Pass
1543,0,0,6311,632,2431,2,1721,1562,1,2,1,Pass
1542,0,0,2255,81,4618,2,737,1276,0,0,1,Pass
1521,0,0,7931,609,6932,0,1652,770,1,2,2,Pass
1118,1,1,7417,671,3308,3,1663,1406,0,2,2,Pass
682,1,0,4303,934,5954,1,894,700,0,0,2,Pass
1269,0,1,992,962,3085,1,360,1708,0,1,1,Pass
1648,1,0,2881,503,7981,0,1900,1706,1,1,1,Pass
1818,1,1,5526,981,9771,0,20,1725,1,1,0,Pass
770,1,0,3338,160,7906,0,1405,227,1,2,0,Pass
255,1,0,7911,892,4609,2,953,998,0,1,1,Pass
98,1,0,7226,141,1207,2,1977,751,1,1,0,Pass
132,1,0,9850,771,9298,1,434,1392,1,0,1,Pass
1444,0,1,6141,844,2637,0,851,1399,1,0,1,Pass
1936,0,0,7567,860,669,2,504,1813,1,0,0,Pass
1725,1,1,6104,7,3248,1,742,1654,0,1,1,Pass
1017,0,1,3441,94,8377,0,235,51,0,2,0,Pass
1589,0,0,2635,127,4403,2,858,1804,1,1,2,Pass
119,0,0,2260,119,7977,3,296,1017,1,0,0,Pass
1669,1,0,1487,275,5703,1,703,1734,1,1,1,Pass
902,0,0,9798,684,9496,3,292,1942,0,2,2,Pass
218,1,0,8599,887,2132,2,974,247,0,0,2,Pass
785,1,0,1825,916,2813,1,1054,45,1,2,2,Pass
1249,0,1,66,30,2285,2,494,1427,1,2,2,Pass
729,1,1,6342,417,5143,2,1472,596,0,1,1,Pass
378,1,1,1622,18,3519,2,891,1520,1,2,1,Pass
1004,1,0,9010,415,7872,0,220,1473,1,2,2,Pass
1830,1,0,7877,135,7793,3,1583,1892,1,1,2,Pass
495,0,0,556,787,3180,3,1377,1564,1,0,2,Pass
153,0,1,5322,300,1140,2,525,1274,0,0,1,Pass
853,0,0,6963,590,441,2,1495,1216,0,1,0,Pass
841,1,0,9403,33,3346,2,687,1981,0,0,1,Pass
373,1,1,3683,913,9311,1,1533,683,0,2,1,Pass
845,0,0,519,603,530,0,269,747,1,2,2,Pass
649,0,1,7343,111,6912,2,1920,1034,0,1,0,Pass
719,0,0,1272,924,2657,3,344,836,1,1,0,Pass
1034,0,1,6694,727,4584,2,870,94,0,2,0,Pass
1308,0,1,6961,381,1352,2,1945,73,1,0,2,Pass
1686,1,1,9169,815,8605,0,1917,842,0,1,1,Pass
768,0,1,3759,189,2763,1,1062,1951,0,0,2,Pass
1243,0,1,1458,482,5598,1,1152,1827,0,0,1,Pass
1947,0,0,8938,303,3303,3,332,1146,0,2,0,Pass
1882,0,0,1573,108,9382,2,1521,1312,0,2,0,Pass
1839,0,0,9076,736,3137,1,1540,1715,0,2,2,Pass
949,1,0,4849,450,6937,2,269,1928,0,1,0,Pass
1567,1,1,9160,479,4157,1,1185,611,0,1,1,Pass
257,1,0,8742,387,1045,1,1918,1399,1,2,0,Pass
1874,0,0,4443,988,163,0,1870,469,0,0,0,Pass
1990,1,0,303,218,2864,3,259,1226,1,1,2,Pass
1455,0,0,7916,923,2746,2,259,1897,1,2,1,Pass
411,1,1,5569,433,8799,3,297,383,0,1,2,Pass
1696,0,1,9670,382,3792,1,1552,1836,1,0,0,Pass
587,0,0,5561,920,9371,3,1684,726,0,0,1,Pass
752,0,0,4811,663,5837,3,1999,1489,0,2,0,Pass
1779,1,0,5183,933,9084,2,229,1827,0,2,2,Pass
189,0,1,7321,76,5894,2,1765,1132,1,0,2,Pass
1793,1,0,8456,474,5569,3,1300,1915,0,2,1,Pass
630,1,1,712,329,951,1,367,675,1,2,2,Pass
215,1,1,2110,579,2933,1,245,51,1,1,1,Pass
686,1,1,7000,483,2711,1,1319,1276,0,1,1,Pass
23,1,0,137,638,9226,1,1878,341,0,1,0,Pass
1512,0,1,3606,15,503,0,176,1762,0,2,0,Pass
966,0,1,6184,818,8144,3,414,1867,1,0,1,Pass
810,1,0,7,440,5441,3,148,448,1,1,1,Pass
586,0,0,4231,320,1597,1,1038,257,0,0,0,Pass
60,0,0,2697,679,3579,2,748,1252,1,2,0,Pass
1868,0,0,649,510,4341,2,226,104,0,0,0,Pass
1286,0,1,1384,1,5780,3,391,478,1,1,1,Pass
999,1,0,4926,367,7362,1,975,1455,0,0,1,Pass
1542,1,1,1269,805,2821,0,207,1744,1,1,2,Pass
264,1,1,7884,973,1419,3,5,825,1,1,1,Pass
1112,0,0,2703,827,6175,0,1706,12,0,0,1,Pass
716,0,1,5000,616,4880,0,461,1866,0,1,2,Pass
1900,1,1,3789,895,8178,3,757,361,0,1,0,Pass
917,1,0,9070,277,8219,2,1099,1834,1,2,2,Pass
292,1,1,3873,333,3171,2,937,1263,0,0,1,Pass
214,1,0,611,304,5215,0,1403,1985,0,1,1,Pass
804,0,1,5141,867,2947,3,953,535,1,2,0,Pass
979,1,0,6328,427,3755,1,1943,1290,1,1,2,Pass
400,0,0,6047,227,1917,2,449,1885,1,0,0,Pass
1427,0,1,5689,173,1558,0,1070,609,0,2,0,Pass
1282,1,0,9839,679,1335,2,1271,126,0,1,0,Pass
494,0,0,1272,420,9539,0,1196,197,0,2,0,Pass
1667,0,0,5887,715,2862,2,1916,1402,1,1,0,Pass
1472,1,1,7157,877,4733,1,775,1416,0,0,2,Pass
782,1,0,9569,31,2077,2,330,1732,0,2,1,Pass
805,1,0,5592,591,106,0,158,922,0,1,0,Pass
897,0,1,2482,755,6182,2,534,510,1,2,0,Pass
1019,1,1,8484,324,7291,3,315,178,0,2,1,Pass
955,0,0,2924,417,3526,1,1070,590,1,0,1,Pass
579,1,1,4036,32,7384,2,433,70,1,2,2,Pass
976,0,1,3230,71,4644,1,1546,1548,1,2,2,Pass
353,0,1,4592,633,7479,1,1485,430,1,0,0,Pass
513,1,1,1172,291,4912,2,1821,898,1,0,1,Pass
1768,0,1,1703,766,2309,1,168,837,0,0,2,Pass
933,0,1,2997,886,3366,3,356,1484,1,2,0,Pass
416,1,0,8293,848,9994,1,130,617,0,1,0,Pass
1779,0,1,7886,699,8203,1,709,1686,0,1,1,Pass
784,0,1,654,549,456,0,1350,903,0,2,1,Pass
294,0,1,4554,365,62,0,1344,561,1,1,0,Pass
437,0,1,8623,928,5675,2,603,832,1,0,1,Pass
1816,0,0,4860,437,1671,1,1775,1342,1,1,2,Pass
810,0,0,4994,939,5848,1,1808,1368,1,0,1,Pass
1592,0,0,8210,226,7546,1,952,1218,1,2,1,Pass
1582,0,0,2122,86,4545,3,253,1890,0,2,1,Pass
821,0,0,1555,599,468,2,393,945,0,0,0,Pass
1073,1,0,9377,94,6126,3,1256,1237,0,1,2,Pass
945,1,1,4208,378,8522,2,121,468,0,1,1,Pass
184,0,1,5615,239,6867,1,588,411,0,2,0,Pass
368,0,0,5125,423,6207,0,876,132,1,1,0,Pass
197,1,0,7429,451,9519,2,514,1117,0,0,2,Pass
855,0,0,231,562,7454,3,494,1693,0,1,0,Pass
289,1,1,9725,170,9386,1,1594,1577,1,1,1,Pass
1662,0,1,5253,331,922,0,1221,188,0,2,1,Pass
19,1,0,7690,71,9717,3,833,1852,1,1,2,Pass
1311,0,1,4938,760,1908,0,130,1601,0,2,0,Pass
1238,1,0,6172,978,2429,0,1132,1849,1,1,2,Pass
677,1,1,5513,735,963,1,880,1935,0,1,2,Pass
919,0,0,6475,65,4278,3,266,1153,1,2,1,Pass
1310,1,1,750,977,1900,2,33,1864,1,2,1,Pass
917,1,0,8186,494,1330,1,1092,1850,0,1,0,Pass
521,1,1,114,386,6283,1,1494,418,1,1,0,Pass
992,1,1,6805,550,170,2,559,1017,1,2,2,Pass
217,0,1,8630,460,4406,1,935,70,1,0,1,Pass
1035,0,1,5250,988,3331,3,1943,472,0,2,2,Pass
1842,1,0,8661,72,4256,2,1158,523,1,1,0,Pass
1338,0,0,3009,554,2969,2,964,1681,1,0,0,Pass
1368,1,0,6261,197,306,0,1934,512,1,0,0,Pass
886,1,0,5886,905,6038,3,1672,817,1,0,0,Pass
1315,1,1,277,615,3410,3,40,288,0,1,0,Pass
933,0,1,4685,836,2154,3,989,6,0,0,1,Pass
110,1,1,4191,410,3823,1,1667,1516,1,0,0,Pass
723,1,0,4524,786,8802,2,297,34,0,2,1,Pass
627,0,0,5446,150,5473,0,986,678,1,0,2,Pass
1868,1,1,8595,930,6660,1,173,1495,0,2,0,Pass
1569,0,0,3159,873,1916,0,961,1632,1,1,1,Pass
1488,0,0,8629,765,7504,3,1232,1130,1,2,0,Pass
1111,1,1,4171,48,3740,3,951,1473,1,1,1,Pass
1662,1,1,4015,15,95,0,1095,1681,0,2,1,Pass
983,1,0,7121,895,7832,2,1123,753,1,2,1,Pass
1034,1,0,470,831,2262,2,943,1813,0,1,0,Pass
613,1,1,5767,828,7058,2,234,697,0,1,2,Pass
1976,1,1,7612,892,915,1,1295,1088,0,1,1,Pass
166,1,1,8081,921,5653,3,758,1733,0,0,0,Pass
223,1,0,7867,390,9581,0,1194,1921,0,1,1,Pass
994,0,1,2990,880,3844,3,990,914,0,0,2,Pass
823,0,0,3975,507,1366,3,1177,1204,1,0,2,Pass
915,0,0,7049,997,911,1,1187,497,1,0,1,Pass
44,1,1,926,600,3787,0,196,1979,0,0,0,Pass
548,1,1,5492,576,8064,3,960,1794,1,0,2,Pass
858,1,0,7945,980,5025,2,712,1833,0,1,0,Pass
611,1,0,7309,337,9481,2,1576,858,0,0,2,Pass
1535,0,1,1083,537,6633,0,1376,1522,1,1,2,Pass
31,0,0,7131,75,2742,3,298,319,0,1,0,Pass
301,0,1,3312,347,2331,0,1824,285,1,1,1,Pass
1948,1,0,721,786,4448,2,1631,1399,0,0,0,Pass
309,0,0,190,40,797,2,1315,866,1,0,2,Pass
1947,1,0,569,685,7190,3,1416,1725,0,1,0,Pass
1725,1,0,2742,591,3884,0,1811,1644,0,1,0,Pass
563,1,1,472,821,3108,0,1987,1980,0,1,2,Pass
1884,0,1,5218,434,2447,2,1024,1625,0,0,2,Pass
1467,0,0,7935,676,3583,0,1046,291,1,2,0,Pass
1338,1,1,8295,436,2602,1,1798,870,0,1,1,Pass
222,0,0,135,816,9286,3,226,1408,1,1,1,Pass
1185,0,0,1667,364,8792,3,1370,980,0,2,0,Pass
246,1,1,1074,175,8337,2,1792,21,1,2,0,Pass
1775,1,0,8158,993,110,0,572,487,0,1,0,Pass
210,1,1,5071,585,3972,0,1125,1767,1,1,1,Pass
1682,0,1,363,164,1933,0,277,1538,0,1,0,Pass
1202,1,1,5749,377,6539,2,1871,1498,1,0,0,Pass
1131,1,1,9127,210,1215,0,921,1997,1,1,2,Pass
1222,0,1,9765,77,1453,2,952,1127,1,1,1,Pass
157,0,0,4456,631,1383,1,804,559,0,2,2,Pass
979,1,1,7707,618,2940,0,817,1335,0,0,2,Pass
1883,0,0,286,501,7060,2,991,1876,1,1,0,Pass
1406,0,1,7181,801,5490,0,1272,662,0,0,2,Pass
1917,0,1,4740,764,1198,1,27,1625,0,1,1,Pass
143,1,0,3177,501,7012,1,1441,689,1,2,2,Pass
1644,0,1,9357,279,3846,2,1636,1980,0,0,0,Pass
799,0,1,825,307,9378,2,1167,521,0,2,2,Pass
1475,1,1,3962,726,1192,0,830,814,0,1,2,Pass
1019,1,0,4577,890,1987,0,474,1326,1,2,0,Pass
797,1,1,6177,823,5610,3,521,945,1,1,0,Pass
112,1,1,6638,993,1436,1,1096,693,0,1,2,Pass
1205,1,1,423,115,5642,3,966,740,0,0,1,Fail
1921,1,0,3885,159,4367,1,662,500,0,2,0,Fail
1015,1,1,4802,536,9650,1,574,500,1,0,0,Fail
655,1,0,3912,274,9787,3,1639,740,1,0,0,Fail
1532,1,1,1600,415,3698,2,1238,640,0,0,2,Fail
1858,1,0,339,340,6051,1,582,500,1,2,0,Fail
1197,1,1,6180,481,6395,2,1568,640,0,1,2,Fail
760,1,0,934,175,8744,2,1126,640,1,2,2,Fail
1362,1,0,7947,301,8558,0,1270,400,0,2,0,Fail
857,1,1,2080,198,7485,0,1484,400,0,1,1,Fail
1283,1,1,784,68,3045,2,1552,640,1,2,2,Fail
878,1,1,2862,462,6455,2,1368,640,1,2,0,Fail
679,1,1,1786,112,3254,1,1617,500,0,2,1,Fail
1096,1,0,2350,281,4265,1,535,500,0,0,1,Fail
683,1,0,3808,306,4964,1,1573,500,1,2,2,Fail
1656,1,0,1228,202,5503,3,1204,740,1,2,0,Fail
1973,1,0,3959,75,7237,0,1693,400,1,0,0,Fail
1098,1,0,5253,150,6368,0,696,400,1,0,1,Fail
1461,1,0,574,245,5512,1,1840,500,1,0,0,Fail
1746,1,0,3027,560,5976,2,1745,640,1,0,0,Fail
1521,1,1,1616,328,6346,2,1792,640,1,0,0,Fail
1971,1,1,283,498,9058,1,1832,500,1,0,2,Fail
1737,1,1,5923,339,7322,2,1737,640,0,2,2,Fail
943,1,1,819,180,1051,0,1457,400,0,2,2,Fail
1391,1,0,6665,149,6921,0,1014,400,1,2,0,Fail
1277,1,1,933,600,3197,0,1466,400,1,2,0,Fail
1864,1,1,5120,102,8973,1,1816,500,1,0,0,Fail
608,1,0,7076,333,8030,0,923,400,0,2,0,Fail
1052,1,0,768,341,4980,2,1977,640,0,0,1,Fail
1138,1,0,6050,591,7599,2,553,640,0,2,2,Fail
1777,1,1,3032,266,4640,2,1792,640,1,0,1,Fail
857,1,1,344,174,3640,2,785,640,0,2,1,Fail
1810,1,0,2312,313,7392,2,1673,640,0,0,2,Fail
977,1,1,5276,34,5671,0,1540,400,0,1,0,Fail
1309,1,0,8659,424,9517,0,719,400,1,2,1,Fail
1463,1,0,928,253,3426,0,1773,400,1,0,1,Fail
1911,1,0,2026,172,7261,0,1807,400,1,0,0,Fail
1072,1,1,1983,399,4564,3,1896,740,0,1,0,Fail
1160,1,0,5564,60,6949,2,1180,640,1,2,2,Fail
1415,1,1,1874,309,3323,2,1367,640,1,0,1,Fail
1019,1,0,3653,386,5849,1,1157,500,1,0,0,Fail
1717,1,1,2496,443,2780,0,1299,400,0,2,0,Fail
1237,1,0,2770,397,5025,2,544,640,1,2,1,Fail
979,1,1,2090,559,7213,3,1889,740,0,1,0,Fail
1857,1,0,2783,514,9748,3,1814,740,0,0,0,Fail
1418,1,1,947,300,6565,2,1807,640,1,2,1,Fail
680,1,1,6466,479,8836,1,1523,500,1,2,2,Fail
945,1,1,8369,283,9738,1,894,500,1,2,0,Fail
1497,1,1,2774,203,4480,1,1640,500,0,0,2,Fail
794,1,1,3339,116,9427,2,1701,640,1,2,1,Fail
1192,1,1,4335,265,6941,1,1039,500,1,0,2,Fail
1312,1,0,2778,12,7930,0,1020,400,1,0,2,Fail
1400,1,0,5523,596,7239,0,831,400,0,2,2,Fail
1866,1,1,5024,563,5196,2,834,640,1,2,1,Fail
1450,1,1,4965,297,6634,2,1484,640,1,2,2,Fail
1247,1,0,70,547,7171,3,1820,740,1,0,1,Fail
752,1,0,5408,600,9601,1,1663,500,0,2,2,Fail
1724,1,0,4573,168,5108,0,576,400,0,0,0,Fail
1778,1,1,5980,208,7406,3,1413,740,0,1,1,Fail
1346,1,1,1797,70,6574,0,960,400,1,2,0,Fail
754,1,1,2444,484,5485,2,1079,640,0,0,1,Fail
662,1,0,116,64,8724,2,1876,640,1,0,1,Fail
1811,1,1,390,353,6682,0,1619,400,1,0,2,Fail
1136,1,0,434,72,4244,2,1685,640,1,0,1,Fail
641,1,0,583,572,7366,0,795,400,0,0,2,Fail
698,1,0,7514,529,8838,1,870,500,0,2,2,Fail
671,1,1,1208,140,4019,1,1418,500,1,2,1,Fail
1198,1,1,261,320,4677,0,797,400,0,1,2,Fail
1569,1,0,4328,200,6960,3,1789,740,1,0,1,Fail
1422,1,0,6345,232,7801,3,764,740,0,0,1,Fail
1223,1,0,4918,141,5416,1,1147,500,1,0,1,Fail
1478,1,1,1526,388,9971,2,976,640,1,2,1,Fail
1597,1,1,82,407,4143,2,1451,640,0,1,1,Fail
1082,1,1,816,350,3434,3,665,740,0,0,1,Fail
1343,1,1,111,298,1310,1,1361,500,0,2,1,Fail
1336,1,0,5214,158,5559,1,1742,500,1,2,0,Fail
1800,1,1,1288,477,7164,3,1775,740,0,0,2,Fail
1296,1,0,5045,154,8266,3,1441,740,1,0,0,Fail
1622,1,1,2148,236,5513,0,869,400,0,2,1,Fail
737,1,1,93,451,8423,3,1598,740,0,2,0,Fail
1018,1,1,7843,98,9431,2,928,640,0,1,0,Fail
957,1,1,313,184,5169,3,775,740,1,2,2,Fail
1500,1,1,890,340,8279,3,1993,740,0,0,1,Fail
1547,1,1,948,582,4117,3,1993,740,0,2,1,Fail
1636,1,0,1131,160,8548,1,877,500,1,0,0,Fail
751,1,1,3680,455,9971,2,806,640,1,0,1,Fail
991,1,1,1104,496,1698,2,1675,640,0,0,1,Fail
1962,1,0,5633,250,9611,3,1313,740,0,2,1,Fail
1342,1,1,3776,451,5257,2,925,640,0,1,0,Fail
1133,1,1,4685,204,8278,0,705,400,0,0,0,Fail
1582,1,1,2355,357,6449,3,1643,740,0,0,1,Fail
1014,1,1,9431,421,9439,3,1687,740,0,2,2,Fail
722,1,0,2602,594,9505,1,697,500,0,2,1,Fail
1976,1,0,2889,377,8196,0,471,400,0,0,1,Fail
1032,1,1,4878,265,8172,1,1928,500,1,2,1,Fail
1775,1,1,7568,138,7589,3,1983,740,1,2,1,Fail
997,1,0,1822,483,9390,2,924,640,1,2,1,Fail
1728,1,0,7172,518,7989,1,1769,500,1,2,0,Fail
1375,1,1,1297,478,4097,3,1043,740,0,0,1,Fail
1270,1,1,759,95,4416,3,695,740,1,2,1,Fail
1568,1,0,439,434,4178,2,789,640,1,2,2,Fail
1716,1,0,1323,427,9707,3,1307,740,0,0,2,Fail
970,1,1,383,467,8747,3,1871,740,0,0,2,Fail
1199,1,0,868,441,9842,3,1749,740,0,0,1,Fail
1922,1,0,4396,277,6167,1,1418,500,1,2,0,Fail
844,1,0,5033,492,8617,3,1321,740,0,2,2,Fail
1765,1,1,1532,274,7378,0,1636,400,0,1,2,Fail
1888,1,0,6351,1,6676,3,1131,740,0,2,2,Fail
1695,1,1,3504,323,8777,3,1088,740,0,0,2,Fail
1584,1,1,2783,570,9123,0,1278,400,0,0,1,Fail
